dates,temperature_stream,dH
12-07-2016 13:45,14.577,0.24904074371229454
12-07-2016 14:00,14.745,0.2097348942338337
12-07-2016 14:15,14.577,0.19233391778330022
12-07-2016 14:30,14.649,0.1460874088460525
12-07-2016 14:45,14.792,0.10422083711867501
12-07-2016 15:00,14.84,0.1037295396735643
12-07-2016 15:15,14.601,0.11103108826085445
12-07-2016 15:30,14.673,0.06620455650098593
12-07-2016 15:45,14.553,0.06976116531711954
12-07-2016 16:00,14.697,0.04285951634887757
12-07-2016 16:15,14.601,0.02673263232889698
12-07-2016 16:30,14.864,0.031591264392069864
12-07-2016 16:45,14.864,0.02340924689322777
12-07-2016 17:00,14.984,0.033464225367680775
12-07-2016 17:15,14.768,0.05086295576926916
12-07-2016 17:30,14.792,0.040702372568845395
12-07-2016 17:45,14.625,0.039278913953398956
12-07-2016 18:00,14.697,0.03449521276949132
12-07-2016 18:15,14.505,0.039209553093853565
12-07-2016 18:30,14.529,0.02842282665139676
12-07-2016 18:45,14.385,0.030974849965602673
12-07-2016 19:00,14.361,0.026697822945768664
12-07-2016 19:15,14.433,-0.004486879880541073
12-07-2016 19:30,14.242,0.012198598804946528
12-07-2016 19:45,14.098,0.019026999775930482
12-07-2016 20:00,14.146,0.04704204376006248
12-07-2016 20:15,14.218,0.022992155329015572
12-07-2016 20:30,14.05,0.003396374476739361
12-07-2016 20:45,14.122,0.002067873272805154
12-07-2016 21:00,13.93,0.0009720884843862348
12-07-2016 21:15,13.978,-0.01609898831769354
12-07-2016 21:30,13.81,0.013415331982454972
12-07-2016 21:45,13.81,-0.0023564229186785733
12-07-2016 22:00,13.714,-0.006924215103748435
12-07-2016 22:15,13.738,0.00660538933998902
12-07-2016 22:30,13.762,0.0013552826109427122
12-07-2016 22:45,13.57,0.018841301968795514
12-07-2016 23:00,13.594,0.012744602424105687
12-07-2016 23:15,13.425,0.028975278727816713
12-07-2016 23:30,13.497,0.023288592043293515
12-07-2016 23:45,13.546,0.0008379267585294184
13-07-2016 00:00,13.425,0.023250477786732046
13-07-2016 00:15,13.401,0.028158775357487363
13-07-2016 00:30,13.329,0.03545566599785635
13-07-2016 00:45,13.353,0.026480176547453937
13-07-2016 01:00,13.161,0.041833506809301
13-07-2016 01:15,13.233,0.044410310199281856
13-07-2016 01:30,13.137,0.21536322951486242
13-07-2016 01:45,13.161,0.16716356056285453
13-07-2016 02:00,13.209,0.14933747309415324
13-07-2016 02:15,13.112,0.1245671884904978
13-07-2016 02:30,13.112,0.10894733486557387
13-07-2016 02:45,13.016,0.11313764693153293
13-07-2016 03:00,13.112,0.1061073657190546
13-07-2016 03:15,13.185,0.09598607663598789
13-07-2016 03:30,13.016,0.0913308272389328
13-07-2016 03:45,13.064,0.09175344907728954
13-07-2016 04:00,13.064,0.08070619502370492
13-07-2016 04:15,12.92,0.08648913866974184
13-07-2016 04:30,13.016,0.08818947398419823
13-07-2016 04:45,12.871,0.08700018498601571
13-07-2016 05:00,12.92,0.09379470001540154
13-07-2016 05:15,12.823,0.10071932048680662
13-07-2016 05:30,12.92,0.08307277304987136
13-07-2016 05:45,13.016,0.08115560444829155
13-07-2016 06:00,12.871,0.059660855569884444
13-07-2016 06:15,12.992,0.06962676025118639
13-07-2016 06:30,12.992,0.06014669765855509
13-07-2016 06:45,12.944,0.060107415633754775
13-07-2016 07:00,13.04,0.05844030113139316
13-07-2016 07:15,12.944,0.05856883421825317
13-07-2016 07:30,13.04,0.07841850524828621
13-07-2016 07:45,13.088,0.05389941018036016
13-07-2016 08:00,13.088,0.05263080129924314
13-07-2016 08:15,13.185,0.04638417117120944
13-07-2016 08:30,13.161,0.043722227165276184
13-07-2016 08:45,13.401,0.012473542338135322
13-07-2016 09:00,13.497,0.0031780564883891593
13-07-2016 09:15,13.425,0.022898261084558478
13-07-2016 09:30,13.69,-0.007144796931714035
13-07-2016 09:45,13.786,-0.024010212908222944
13-07-2016 10:00,13.858,-0.007084247732270264
13-07-2016 10:15,13.93,-0.014767697061163442
13-07-2016 10:30,13.786,-0.013052496887069796
13-07-2016 10:45,13.882,-0.02191549633384909
13-07-2016 11:00,13.81,-0.019630957125476453
13-07-2016 11:15,13.81,0.010735162288688748
