,date,t1,t2,t3,t4
1014,2022-03-14 03:45:00,8.447222222222221,8.670112584175138,,8.32722222222222
1015,2022-03-14 04:00:00,8.431111111111113,8.666413720538772,,8.328888888888887
1016,2022-03-14 04:15:00,8.41388888888889,8.66244170875426,,8.328888888888887
1017,2022-03-14 04:30:00,8.39388888888889,8.658079545454598,,8.33
1018,2022-03-14 04:45:00,8.373888888888889,8.653406355218909,,8.33
1019,2022-03-14 05:00:00,8.352777777777776,8.648348695286248,,8.33222222222222
1020,2022-03-14 05:15:00,8.33222222222222,8.642899621212173,,8.334999999999999
1021,2022-03-14 05:30:00,8.307777777777778,8.637169823232377,,8.334999999999999
1022,2022-03-14 05:45:00,8.28611111111111,8.631372053872106,,8.336111111111112
1023,2022-03-14 06:00:00,8.265,8.611692760942814,,8.337777777777779
1024,2022-03-14 06:15:00,8.241111111111113,8.60711805555561,,8.338888888888887
1025,2022-03-14 06:30:00,8.216111111111111,8.607809974747527,,8.338888888888887
1026,2022-03-14 06:45:00,8.192777777777778,8.610531355218907,,8.341111111111113
1027,2022-03-14 07:00:00,8.167777777777777,8.6121965488216,,8.341111111111113
1028,2022-03-14 07:15:00,8.142222222222221,8.61171927609433,,8.34277777777778
1029,2022-03-14 07:30:00,8.117222222222221,8.60928745791251,,8.343888888888888
1030,2022-03-14 07:45:00,8.089999999999998,8.606180976431029,,8.343888888888888
1031,2022-03-14 08:00:00,8.062777777777777,8.60136005892261,,8.346111111111112
1032,2022-03-14 08:15:00,8.03777777777778,8.594659932659985,,8.347222222222221
1033,2022-03-14 08:30:00,8.017777777777779,8.585013047138098,,8.348888888888888
1034,2022-03-14 08:45:00,7.99888888888889,8.574171717171769,,8.35
1035,2022-03-14 09:00:00,7.98388888888889,8.561023779461332,,8.352777777777776
1036,2022-03-14 09:15:00,7.972777777777777,8.545365951178505,,8.352777777777776
1037,2022-03-14 09:30:00,7.9622222222222225,8.527218644781199,,8.343888888888888
