,date,charge_diff,t_stream
85,2022-03-04 11:30:00,-0.0392110766153094,8.733888888888886
86,2022-03-04 11:45:00,-0.0396603202648854,8.795000000000002
87,2022-03-04 12:00:00,-0.040298432105869,8.872222222222222
88,2022-03-04 12:15:00,-0.0406519705493758,8.92611111111111
89,2022-03-04 12:30:00,-0.0412904806237482,8.962222222222222
90,2022-03-04 12:45:00,-0.0418060996036315,9.00111111111111
91,2022-03-04 13:00:00,-0.0425020817084348,9.056111111111113
92,2022-03-04 13:15:00,-0.0431967845650601,9.113888888888887
93,2022-03-04 13:30:00,-0.0438591757234798,9.276111111111112
94,2022-03-04 13:45:00,-0.0444093686868689,9.407222222222222
95,2022-03-04 14:00:00,-0.0449180844041685,9.44388888888889
96,2022-03-04 14:15:00,-0.0454997306130932,9.47222222222222
97,2022-03-04 14:30:00,-0.045846940022589,9.521111111111107
98,2022-03-04 14:45:00,-0.0463164660316245,9.552222222222223
99,2022-03-04 15:00:00,-0.0467217016685848,9.611111111111107
100,2022-03-04 15:15:00,-0.046984842118442,9.68777777777778
101,2022-03-04 15:30:00,-0.0471321472637772,9.755
102,2022-03-04 15:45:00,-0.0473804058517669,9.81222222222222
103,2022-03-04 16:00:00,-0.0475934813589484,9.855
104,2022-03-04 16:15:00,-0.047644982525679,9.89777777777778
105,2022-03-04 16:30:00,-0.0476209264853176,9.92
106,2022-03-04 16:45:00,-0.0475834526168864,9.935
107,2022-03-04 17:00:00,-0.0472467235913995,9.937222222222225
108,2022-03-04 17:15:00,-0.0470272386310364,9.923888888888888
109,2022-03-04 17:30:00,-0.0466333992349659,9.91222222222222
110,2022-03-04 17:45:00,-0.0463557166336362,9.895
111,2022-03-04 18:00:00,-0.0459205348580747,9.877777777777778
112,2022-03-04 18:15:00,-0.0453564709329585,9.84611111111111
113,2022-03-04 18:30:00,-0.0447984585570901,9.81222222222222
114,2022-03-04 18:45:00,-0.0442697319716151,9.77111111111111
115,2022-03-04 19:00:00,-0.0436628149107107,9.727777777777776
116,2022-03-04 19:15:00,-0.0429286958722246,9.685
117,2022-03-04 19:30:00,-0.0425101624898779,9.642777777777775
118,2022-03-04 19:45:00,-0.0419420612773305,9.595
119,2022-03-04 20:00:00,-0.0413085403347826,9.55111111111111
120,2022-03-04 20:15:00,-0.0406656941780678,9.503888888888888
121,2022-03-04 20:30:00,-0.0401032231065936,9.457222222222224
122,2022-03-04 20:45:00,-0.0395254155212464,9.41611111111111
123,2022-03-04 21:00:00,-0.039030334409496,9.37
124,2022-03-04 21:15:00,-0.0385679231396243,9.31611111111111
125,2022-03-04 21:30:00,-0.0380316533744621,9.261111111111113
126,2022-03-04 21:45:00,-0.0374963304458085,9.202777777777776
127,2022-03-04 22:00:00,-0.0369704875495463,9.134999999999998
128,2022-03-04 22:15:00,-0.036565770068832,9.06722222222222
129,2022-03-04 22:30:00,-0.0361783431360016,9.007222222222223
130,2022-03-04 22:45:00,-0.0356338500777822,8.929999999999998
131,2022-03-04 23:00:00,-0.0350562831106425,8.848888888888887
132,2022-03-04 23:15:00,-0.0346090850754381,8.770000000000001
133,2022-03-04 23:30:00,-0.0341682191375785,8.682777777777776
134,2022-03-04 23:45:00,-0.0336186990154714,8.594999999999997
135,2022-03-05 00:00:00,-0.0331538251449092,8.501111111111111
136,2022-03-05 00:15:00,-0.0326610549588716,8.411111111111111
137,2022-03-05 00:30:00,-0.0320309414823341,8.321111111111112
138,2022-03-05 00:45:00,-0.031443867845118,8.226111111111113
139,2022-03-05 01:00:00,-0.0308290359821849,8.133888888888889
140,2022-03-05 01:15:00,-0.0302797309860207,8.040000000000001
141,2022-03-05 01:30:00,-0.0297969568309681,7.952777777777777
142,2022-03-05 01:45:00,-0.0293583919895156,7.857222222222222
143,2022-03-05 02:00:00,-0.0289314782050464,7.769999999999998
144,2022-03-05 02:15:00,-0.0285686351116653,7.679999999999999
145,2022-03-05 02:30:00,-0.0282813309519245,7.593888888888887
146,2022-03-05 02:45:00,-0.0279533364765803,7.507777777777779
147,2022-03-05 03:00:00,-0.0278098053584368,7.422777777777776
148,2022-03-05 03:15:00,-0.0276044106944978,7.343888888888889
149,2022-03-05 03:30:00,-0.0272375717086478,7.262777777777778
150,2022-03-05 03:45:00,-0.0270336195286197,7.18722222222222
151,2022-03-05 04:00:00,-0.026886338170737,7.107777777777776
152,2022-03-05 04:15:00,-0.0267040152047906,7.03388888888889
153,2022-03-05 04:30:00,-0.0263445315763118,6.957777777777778
154,2022-03-05 04:45:00,-0.0259425105485233,6.883888888888888
155,2022-03-05 05:00:00,-0.0254980722307464,6.82111111111111
156,2022-03-05 05:15:00,-0.0252532008108512,6.747222222222224
157,2022-03-05 05:30:00,-0.0249031789945873,6.6772222222222215
158,2022-03-05 05:45:00,-0.0245885334356222,6.6149999999999975
159,2022-03-05 06:00:00,-0.0242759734475558,6.552222222222221
160,2022-03-05 06:15:00,-0.0239704642948473,6.487777777777776
161,2022-03-05 06:30:00,-0.0237731867461536,6.424999999999999
162,2022-03-05 06:45:00,-0.023658602933342,6.362777777777779
163,2022-03-05 07:00:00,-0.0233900401163535,6.303888888888889
164,2022-03-05 07:15:00,-0.0232491726867835,6.244999999999999
165,2022-03-05 07:30:00,-0.0230504397082642,6.193888888888889
166,2022-03-05 07:45:00,-0.0228446688935772,6.142777777777779
167,2022-03-05 08:00:00,-0.0225895049386269,6.102222222222223
168,2022-03-05 08:15:00,-0.022909346098112,6.072777777777776
169,2022-03-05 08:30:00,-0.0224971284575716,6.053888888888888
170,2022-03-05 08:45:00,-0.0220450099092189,6.046111111111112
171,2022-03-05 09:00:00,-0.0218788092155736,6.046111111111112
172,2022-03-05 09:15:00,-0.0215814395537656,6.065
173,2022-03-05 09:30:00,-0.0216714729041471,6.097222222222223
174,2022-03-05 09:45:00,-0.0219413464017817,6.135
175,2022-03-05 10:00:00,-0.0222804770542984,6.185000000000001
176,2022-03-05 10:15:00,-0.0227464417913312,6.239999999999999
177,2022-03-05 10:30:00,-0.0235237754656269,6.312222222222223
178,2022-03-05 10:45:00,-0.0244379478327581,6.397777777777777
179,2022-03-05 11:00:00,-0.025428704449559,6.49111111111111
180,2022-03-05 11:15:00,-0.0265779126443764,6.590000000000001
181,2022-03-05 11:30:00,-0.0275995448418789,6.691111111111109
182,2022-03-05 11:45:00,-0.0286089333738228,6.7988888888888885
183,2022-03-05 12:00:00,-0.0297825766099818,6.905000000000001
184,2022-03-05 12:15:00,-0.0308101337744536,7.012222222222222
185,2022-03-05 12:30:00,-0.0318159417487109,7.1261111111111095
186,2022-03-05 12:45:00,-0.0327412127072414,7.230000000000001
187,2022-03-05 13:00:00,-0.0337194372522697,7.332222222222223
188,2022-03-05 13:15:00,-0.0337209879917319,7.426111111111109
189,2022-03-05 13:30:00,-0.0341700486137751,7.525
190,2022-03-05 13:45:00,-0.0347720170854113,7.621111111111113
191,2022-03-05 14:00:00,-0.0351287039967184,7.707222222222221
192,2022-03-05 14:15:00,-0.035678605810212,7.797777777777778
193,2022-03-05 14:30:00,-0.0361399768784897,7.884999999999999
194,2022-03-05 14:45:00,-0.0365343558475048,7.976111111111111
195,2022-03-05 15:00:00,-0.0370093965232496,8.067222222222222
196,2022-03-05 15:15:00,-0.0375664506616803,8.148888888888889
197,2022-03-05 15:30:00,-0.0380488685110602,8.221111111111112
198,2022-03-05 15:45:00,-0.0383540218642119,8.280000000000001
199,2022-03-05 16:00:00,-0.0386871453192262,8.332777777777778
200,2022-03-05 16:15:00,-0.0388231672473684,8.38111111111111
201,2022-03-05 16:30:00,-0.0389982585347145,8.427777777777779
202,2022-03-05 16:45:00,-0.0391552959713168,8.472222222222221
203,2022-03-05 17:00:00,-0.0390475892096068,8.50888888888889
204,2022-03-05 17:15:00,-0.0390264381686061,8.53222222222222
205,2022-03-05 17:30:00,-0.0388135549588716,8.56
206,2022-03-05 17:45:00,-0.038739201482121,8.582222222222223
207,2022-03-05 18:00:00,-0.0383605516930915,8.607777777777777
208,2022-03-05 18:15:00,-0.0379390529503902,8.622222222222224
209,2022-03-05 18:30:00,-0.0375814917103527,8.63222222222222
210,2022-03-05 18:45:00,-0.0371540279642418,8.641111111111112
211,2022-03-05 19:00:00,-0.0367280180230578,8.641111111111112
212,2022-03-05 19:15:00,-0.0362930237767977,8.627222222222224
213,2022-03-05 19:30:00,-0.0356864027671229,8.604999999999999
214,2022-03-05 19:45:00,-0.0351674176895539,8.58111111111111
215,2022-03-05 20:00:00,-0.0347608764064699,8.546111111111113
216,2022-03-05 20:15:00,-0.0342079035342882,8.50611111111111
217,2022-03-05 20:30:00,-0.033526999184887,8.461111111111109
218,2022-03-05 20:45:00,-0.0328397669202576,8.41888888888889
219,2022-03-05 21:00:00,-0.0321689239440824,8.38
220,2022-03-05 21:15:00,-0.0316642057707882,8.334999999999999
221,2022-03-05 21:30:00,-0.0311300461897457,8.287777777777777
222,2022-03-05 21:45:00,-0.0304552993809404,8.23
223,2022-03-05 22:00:00,-0.0300787861207008,8.167777777777777
224,2022-03-05 22:15:00,-0.0295498552241829,8.107222222222225
225,2022-03-05 22:30:00,-0.029053179873631,8.04611111111111
226,2022-03-05 22:45:00,-0.0282346365021525,7.981111111111111
227,2022-03-05 23:00:00,-0.0275059355421303,7.912222222222221
228,2022-03-05 23:15:00,-0.0267100232014236,7.835000000000001
229,2022-03-05 23:30:00,-0.0259984194796063,7.762222222222222
230,2022-03-05 23:45:00,-0.02519406411158,7.689999999999999
231,2022-03-06 00:00:00,-0.0243901494374122,7.611111111111112
232,2022-03-06 00:15:00,-0.0237222500053276,7.530000000000001
233,2022-03-06 00:30:00,-0.0230211393204195,7.440000000000001
234,2022-03-06 00:45:00,-0.0222827818799813,7.354999999999999
235,2022-03-06 01:00:00,-0.0215293716702895,7.273888888888891
236,2022-03-06 01:15:00,-0.0208125747187061,7.19
237,2022-03-06 01:30:00,-0.0202151599592977,7.11611111111111
238,2022-03-06 01:45:00,-0.0197131222030432,7.031111111111111
239,2022-03-06 02:00:00,-0.0193551750895027,6.947222222222224
240,2022-03-06 02:15:00,-0.0190258286983762,6.872777777777779
241,2022-03-06 02:30:00,-0.0186568269722542,6.810000000000001
242,2022-03-06 02:45:00,-0.0184336751747433,6.7427777777777775
243,2022-03-06 03:00:00,-0.0182667474054896,6.668888888888888
244,2022-03-06 03:15:00,-0.0178699041309722,6.597777777777776
245,2022-03-06 03:30:00,-0.0175084441727401,6.526111111111111
246,2022-03-06 03:45:00,-0.0171255454065977,6.462777777777779
247,2022-03-06 04:00:00,-0.016844660369518,6.398888888888889
248,2022-03-06 04:15:00,-0.0165550859598091,6.342222222222221
249,2022-03-06 04:30:00,-0.0160975080179432,6.282777777777776
250,2022-03-06 04:45:00,-0.0156652152058561,6.222777777777778
251,2022-03-06 05:00:00,-0.0154178520436432,6.172222222222222
252,2022-03-06 05:15:00,-0.0148498783190556,6.1238888888888905
253,2022-03-06 05:30:00,-0.0144009134328518,6.08111111111111
254,2022-03-06 05:45:00,-0.0140104018294763,6.042777777777779
255,2022-03-06 06:00:00,-0.0135406635180924,5.997222222222223
256,2022-03-06 06:15:00,-0.0131341562246942,5.952222222222221
257,2022-03-06 06:30:00,-0.0126812448855645,5.901111111111111
258,2022-03-06 06:45:00,-0.0123811050643567,5.856111111111109
259,2022-03-06 07:00:00,-0.0119757357594937,5.816111111111112
260,2022-03-06 07:15:00,-0.0117068179953544,5.77611111111111
261,2022-03-06 07:30:00,-0.0112226376635554,5.7361111111111125
262,2022-03-06 07:45:00,-0.0107636924093253,5.696111111111111
263,2022-03-06 08:00:00,-0.0101308587989601,5.667222222222223
264,2022-03-06 08:15:00,-0.0097148939021012,5.651111111111109
265,2022-03-06 08:30:00,-0.0093439855570473,5.6450000000000005
266,2022-03-06 08:45:00,-0.0090499232035546,5.647777777777776
267,2022-03-06 09:00:00,-0.0087419055267869,5.658888888888889
268,2022-03-06 09:15:00,-0.0084363048736308,5.677222222222222
269,2022-03-06 09:30:00,-0.0083429120849849,5.702777777777778
270,2022-03-06 09:45:00,-0.0084956512114819,5.742777777777779
271,2022-03-06 10:00:00,-0.0085794654349401,5.782777777777777
272,2022-03-06 10:15:00,-0.0088838374515194,5.837222222222221
273,2022-03-06 10:30:00,-0.0092523858308827,5.897777777777778
274,2022-03-06 10:45:00,-0.0096726755956187,5.967777777777776
275,2022-03-06 11:00:00,-0.010302088181392,6.053888888888888
276,2022-03-06 11:15:00,-0.0109200163821762,6.147777777777779
277,2022-03-06 11:30:00,-0.0115241898148149,6.228888888888891
278,2022-03-06 11:45:00,-0.0121925179804373,6.30111111111111
279,2022-03-06 12:00:00,-0.0128959823445425,6.366111111111112
280,2022-03-06 12:15:00,-0.0133652161648127,6.45222222222222
281,2022-03-06 12:30:00,-0.0140012541288412,6.541111111111111
282,2022-03-06 12:45:00,-0.0146207134637515,6.622222222222223
283,2022-03-06 13:00:00,-0.0154831242008695,6.702222222222222
284,2022-03-06 13:15:00,-0.0163667501491711,6.768888888888887
285,2022-03-06 13:30:00,-0.0171106471359162,6.842777777777778
286,2022-03-06 13:45:00,-0.0178506671940929,6.912777777777777
287,2022-03-06 14:00:00,-0.018509634930529,6.982222222222221
288,2022-03-06 14:15:00,-0.0192332544591486,7.044999999999998
289,2022-03-06 14:30:00,-0.0199456265982612,7.122222222222222
290,2022-03-06 14:45:00,-0.0205939891531349,7.181111111111112
291,2022-03-06 15:00:00,-0.0210861704598731,7.256111111111111
292,2022-03-06 15:15:00,-0.0215052077206667,7.30777777777778
293,2022-03-06 15:30:00,-0.0218554232195373,7.357222222222223
294,2022-03-06 15:45:00,-0.0222615430944467,7.392777777777779
295,2022-03-06 16:00:00,-0.0224995246771514,7.433888888888889
296,2022-03-06 16:15:00,-0.0226102338788732,7.4561111111111105
297,2022-03-06 16:30:00,-0.022792089033798,7.477777777777778
298,2022-03-06 16:45:00,-0.0229606142650131,7.488888888888887
299,2022-03-06 17:00:00,-0.0229623361782382,7.493888888888887
300,2022-03-06 17:15:00,-0.0230343038241062,7.506111111111112
301,2022-03-06 17:30:00,-0.0230299956314198,7.507777777777779
302,2022-03-06 17:45:00,-0.0230910586082343,7.512222222222221
303,2022-03-06 18:00:00,-0.0229604333951329,7.518888888888888
304,2022-03-06 18:15:00,-0.0227620693219112,7.527222222222222
305,2022-03-06 18:30:00,-0.0224984047756042,7.530000000000001
306,2022-03-06 18:45:00,-0.0220363260239527,7.516111111111113
307,2022-03-06 19:00:00,-0.0213909428408559,7.501111111111112
308,2022-03-06 19:15:00,-0.0208236767996421,7.476111111111111
309,2022-03-06 19:30:00,-0.0201674988545796,7.442222222222222
310,2022-03-06 19:45:00,-0.0193499814868091,7.4027777777777795
311,2022-03-06 20:00:00,-0.0185848859640712,7.362222222222224
312,2022-03-06 20:15:00,-0.0178623686762137,7.335000000000002
313,2022-03-06 20:30:00,-0.0172017667444488,7.298888888888888
314,2022-03-06 20:45:00,-0.0165940493276649,7.266111111111111
315,2022-03-06 21:00:00,-0.0158819563514897,7.237222222222223
316,2022-03-06 21:15:00,-0.0153019874376679,7.207222222222222
317,2022-03-06 21:30:00,-0.014796165984742,7.176111111111112
318,2022-03-06 21:45:00,-0.0142751161136684,7.142777777777777
319,2022-03-06 22:00:00,-0.0139890938125986,7.107777777777776
320,2022-03-06 22:15:00,-0.0137318821388996,7.073888888888887
321,2022-03-06 22:30:00,-0.013460587813792,7.03888888888889
322,2022-03-06 22:45:00,-0.0133318868004944,6.995
323,2022-03-06 23:00:00,-0.0131952694668201,6.94388888888889
324,2022-03-06 23:15:00,-0.0129777818799813,6.897222222222221
325,2022-03-06 23:30:00,-0.01269743947918,6.841111111111111
326,2022-03-06 23:45:00,-0.0123424815134467,6.787777777777779
327,2022-03-07 00:00:00,-0.0121774544761966,6.731111111111111
328,2022-03-07 00:15:00,-0.0119559767506287,6.672222222222221
329,2022-03-07 00:30:00,-0.0115736735498445,6.610000000000001
330,2022-03-07 00:45:00,-0.0112310155883732,6.54388888888889
331,2022-03-07 01:00:00,-0.010899312028513,6.48
332,2022-03-07 01:15:00,-0.01045255511337,6.40888888888889
333,2022-03-07 01:30:00,-0.0101579675180071,6.342222222222221
334,2022-03-07 01:45:00,-0.0096914437092444,6.275
335,2022-03-07 02:00:00,-0.0092960282146359,6.212777777777777
336,2022-03-07 02:15:00,-0.0090057500106551,6.15277777777778
337,2022-03-07 02:30:00,-0.0085931438062056,6.092222222222222
338,2022-03-07 02:45:00,-0.0083600074851895,6.041111111111112
339,2022-03-07 03:00:00,-0.0081798528001535,5.977777777777777
340,2022-03-07 03:15:00,-0.0078834255263607,5.917222222222224
341,2022-03-07 03:30:00,-0.0077106916741252,5.855
342,2022-03-07 03:45:00,-0.0075077257011039,5.797222222222223
343,2022-03-07 04:00:00,-0.0073423398808763,5.742777777777779
344,2022-03-07 04:15:00,-0.0071813403550271,5.691111111111111
345,2022-03-07 04:30:00,-0.0068732306450582,5.640000000000001
346,2022-03-07 04:45:00,-0.0066513374248817,5.58888888888889
347,2022-03-07 05:00:00,-0.0063367157865576,5.536111111111113
348,2022-03-07 05:15:00,-0.0059261559156971,5.487777777777778
349,2022-03-07 05:30:00,-0.0056103694646891,5.436111111111109
350,2022-03-07 05:45:00,-0.0052316884030175,5.387777777777778
351,2022-03-07 06:00:00,-0.0048292804894941,5.335000000000001
352,2022-03-07 06:15:00,-0.0044955514000767,5.283888888888891
353,2022-03-07 06:30:00,-0.004091903235946,5.232222222222222
354,2022-03-07 06:45:00,-0.0037092708732899,5.17888888888889
355,2022-03-07 07:00:00,-0.0032980226846524,5.132222222222222
356,2022-03-07 07:15:00,-0.0028591158686016,5.082222222222224
357,2022-03-07 07:30:00,-0.002516316780676,5.040000000000002
358,2022-03-07 07:45:00,-0.0020232608788305,4.997777777777779
359,2022-03-07 08:00:00,-0.0016581127733026,4.967777777777778
360,2022-03-07 08:15:00,-0.0012759223032008,4.945000000000002
361,2022-03-07 08:30:00,-0.0010407188712015,4.9300000000000015
362,2022-03-07 08:45:00,-0.0009270568554746,4.918888888888889
363,2022-03-07 09:00:00,-0.0007536900918467,4.917777777777776
364,2022-03-07 09:15:00,-0.0006213771683075,4.927222222222222
365,2022-03-07 09:30:00,-0.000563790063078,4.952222222222223
366,2022-03-07 09:45:00,-0.0005643316604867,4.983888888888887
367,2022-03-07 10:00:00,-0.0007382716138175,5.027222222222222
368,2022-03-07 10:15:00,-0.0010237731481481,5.077222222222224
369,2022-03-07 10:30:00,-0.0014535604195968,5.127222222222222
370,2022-03-07 10:45:00,-0.0018807089886204,5.199999999999999
371,2022-03-07 11:00:00,-0.0024825135319439,5.282222222222224
372,2022-03-07 11:15:00,-0.0030746646049099,5.340000000000001
373,2022-03-07 11:30:00,-0.0036511835922516,5.415
374,2022-03-07 11:45:00,-0.0042029613647019,5.512777777777779
375,2022-03-07 12:00:00,-0.0049766961812215,5.58888888888889
376,2022-03-07 12:15:00,-0.0055019701231727,5.679999999999998
377,2022-03-07 12:30:00,-0.0060307089087073,5.742777777777779
378,2022-03-07 12:45:00,-0.0068122581298214,5.818888888888887
379,2022-03-07 13:00:00,-0.0073789201348932,5.897777777777778
380,2022-03-07 13:15:00,-0.0082099020532327,5.971111111111109
381,2022-03-07 13:30:00,-0.0089989205610962,6.047777777777779
382,2022-03-07 13:45:00,-0.0095501455749478,6.127222222222224
383,2022-03-07 14:00:00,-0.0100778707699356,6.19111111111111
384,2022-03-07 14:15:00,-0.0106176079092614,6.247777777777779
385,2022-03-07 14:30:00,-0.0110523008566679,6.319999999999999
386,2022-03-07 14:45:00,-0.0116450934449985,6.373888888888888
387,2022-03-07 15:00:00,-0.0121872199047437,6.449999999999999
388,2022-03-07 15:15:00,-0.0127257632495845,6.498888888888889
389,2022-03-07 15:30:00,-0.0130765788422197,6.552222222222221
390,2022-03-07 15:45:00,-0.0134758545902059,6.587777777777776
391,2022-03-07 16:00:00,-0.0136158802156588,6.608888888888889
392,2022-03-07 16:15:00,-0.0137869199111368,6.631111111111111
393,2022-03-07 16:30:00,-0.0139674642788647,6.636111111111111
394,2022-03-07 16:45:00,-0.0141333547233944,6.652777777777779
395,2022-03-07 17:00:00,-0.0140399550622257,6.673888888888888
396,2022-03-07 17:15:00,-0.0140382817095002,6.682222222222221
397,2022-03-07 17:30:00,-0.0139234643108299,6.672222222222221
398,2022-03-07 17:45:00,-0.0137402556951371,6.671111111111112
399,2022-03-07 18:00:00,-0.0136339910444104,6.672222222222221
400,2022-03-07 18:15:00,-0.0133627538837745,6.667222222222221
401,2022-03-07 18:30:00,-0.0130498962994929,6.671111111111112
402,2022-03-07 18:45:00,-0.0127008729702085,6.661111111111112
403,2022-03-07 19:00:00,-0.0124468494011849,6.6577777777777785
404,2022-03-07 19:15:00,-0.0119903499126284,6.642222222222224
405,2022-03-07 19:30:00,-0.0117869440448792,6.6288888888888895
406,2022-03-07 19:45:00,-0.0114311472318118,6.608888888888889
407,2022-03-07 20:00:00,-0.0109659062939522,6.582777777777776
408,2022-03-07 20:15:00,-0.010468572406555,6.557777777777779
409,2022-03-07 20:30:00,-0.0101510599667562,6.529999999999999
410,2022-03-07 20:45:00,-0.0096948964859566,6.498888888888889
411,2022-03-07 21:00:00,-0.0092037936591655,6.468888888888888
412,2022-03-07 21:15:00,-0.0088608282988109,6.444999999999999
413,2022-03-07 21:30:00,-0.0084958889261817,6.417222222222224
414,2022-03-07 21:45:00,-0.0080956882378639,6.3761111111111095
415,2022-03-07 22:00:00,-0.0076911360972595,6.331111111111111
416,2022-03-07 22:15:00,-0.0071279996164173,6.287222222222222
417,2022-03-07 22:30:00,-0.0066550377722371,6.243888888888887
418,2022-03-07 22:45:00,-0.0061108940938925,6.190000000000001
419,2022-03-07 23:00:00,-0.0055056994789668,6.137222222222221
420,2022-03-07 23:15:00,-0.0050423225131057,6.08611111111111
421,2022-03-07 23:30:00,-0.0044845215339044,6.0327777777777785
422,2022-03-07 23:45:00,-0.0039679424519456,5.982222222222222
423,2022-03-08 00:00:00,-0.0033883491561181,5.919999999999999
424,2022-03-08 00:15:00,-0.0028817101393683,5.857777777777776
425,2022-03-08 00:30:00,-0.0022260497911605,5.804999999999999
426,2022-03-08 00:45:00,-0.0016288324702723,5.752222222222222
