Plot Title: 13_10_P9;;;;;;
#;Date Time, GMT+01:00;Volt, V (LGR S/N: 21065779, SEN S/N: 21065779, LBL: pression);Temp, °C (LGR S/N: 21065779, SEN S/N: 21065779, LBL: temperature);Host Connected (LGR S/N: 21065779);Stopped (LGR S/N: 21065779);End Of File (LGR S/N: 21065779)
10623;11/08/23 05:45:36 PM;1.54498;23.720;;;
10624;11/08/23 05:45:37 PM;1.54494;23.720;;;
10625;11/08/23 05:45:38 PM;1.54498;23.720;;;
10626;11/08/23 05:45:39 PM;1.54498;23.720;;;
10627;11/08/23 05:45:40 PM;1.54498;23.719;;;
10628;11/08/23 05:45:41 PM;1.54498;23.719;;;
10629;11/08/23 05:45:42 PM;1.54498;23.719;;;
10630;11/08/23 05:45:43 PM;1.54498;23.719;;;
10631;11/08/23 05:45:44 PM;1.54498;23.719;;;
10632;11/08/23 05:45:45 PM;1.54494;23.719;;;
10633;11/08/23 05:45:46 PM;1.54498;23.717;;;
10634;11/08/23 05:45:47 PM;1.54501;23.717;;;
10635;11/08/23 05:45:48 PM;1.54498;23.717;;;
10636;11/08/23 05:45:49 PM;1.54498;23.719;;;
10637;11/08/23 05:45:50 PM;1.54494;23.719;;;
10638;11/08/23 05:45:51 PM;1.54494;23.719;;;
10639;11/08/23 05:45:52 PM;1.54494;23.719;;;
10640;11/08/23 05:45:53 PM;1.54494;23.719;;;
10641;11/08/23 05:45:54 PM;1.54494;23.719;;;
10642;11/08/23 05:45:55 PM;1.54494;23.719;;;
10643;11/08/23 05:45:56 PM;1.54494;23.719;;;
10644;11/08/23 05:45:57 PM;1.54494;23.719;;;
10645;11/08/23 05:45:58 PM;1.54494;23.717;;;
10646;11/08/23 05:45:59 PM;1.54494;23.717;;;
10647;11/08/23 05:46:00 PM;1.54494;23.717;;;
10648;11/08/23 05:46:01 PM;1.54494;23.717;;;
10649;11/08/23 05:46:02 PM;1.54494;23.717;;;
10650;11/08/23 05:46:03 PM;1.54494;23.717;;;
10651;11/08/23 05:46:04 PM;1.54490;23.717;;;
10652;11/08/23 05:46:05 PM;1.54494;23.717;;;
10653;11/08/23 05:46:06 PM;1.54494;23.717;;;
10654;11/08/23 05:46:07 PM;1.54494;23.716;;;
10655;11/08/23 05:46:08 PM;1.54490;23.716;;;
10656;11/08/23 05:46:09 PM;1.54490;23.716;;;
10657;11/08/23 05:46:10 PM;1.54494;23.716;;;
10658;11/08/23 05:46:11 PM;1.54494;23.716;;;
10659;11/08/23 05:46:12 PM;1.54494;23.717;;;
10660;11/08/23 05:46:13 PM;1.54494;23.717;;;
10661;11/08/23 05:46:14 PM;1.54494;23.717;;;
10662;11/08/23 05:46:15 PM;1.54494;23.716;;;
10663;11/08/23 05:46:16 PM;1.54494;23.716;;;
10664;11/08/23 05:46:17 PM;1.54490;23.716;;;
10665;11/08/23 05:46:18 PM;1.54490;23.717;;;
10666;11/08/23 05:46:19 PM;1.54494;23.717;;;
10667;11/08/23 05:46:20 PM;1.54490;23.717;;;
10668;11/08/23 05:46:21 PM;1.54486;23.717;;;
10669;11/08/23 05:46:22 PM;1.54490;23.719;;;
10670;11/08/23 05:46:23 PM;1.54490;23.719;;;
10671;11/08/23 05:46:24 PM;1.54494;23.719;;;
10672;11/08/23 05:46:25 PM;1.54490;23.719;;;
10673;11/08/23 05:46:26 PM;1.54490;23.720;;;
10674;11/08/23 05:46:27 PM;1.54490;23.720;;;
10675;11/08/23 05:46:28 PM;1.54490;23.720;;;
10676;11/08/23 05:46:29 PM;1.54490;23.720;;;
10677;11/08/23 05:46:30 PM;1.54490;23.720;;;
10678;11/08/23 05:46:31 PM;1.54494;23.720;;;
10679;11/08/23 05:46:32 PM;1.54494;23.720;;;
10680;11/08/23 05:46:33 PM;1.54490;23.720;;;
10681;11/08/23 05:46:34 PM;1.54490;23.720;;;
10682;11/08/23 05:46:35 PM;1.54490;23.720;;;
10683;11/08/23 05:46:36 PM;1.54490;23.720;;;
10684;11/08/23 05:46:37 PM;1.54490;23.720;;;
10685;11/08/23 05:46:38 PM;1.54490;23.719;;;
10686;11/08/23 05:46:39 PM;1.54494;23.719;;;
10687;11/08/23 05:46:40 PM;1.54486;23.719;;;
10688;11/08/23 05:46:41 PM;1.54494;23.719;;;
10689;11/08/23 05:46:42 PM;1.54494;23.717;;;
10690;11/08/23 05:46:43 PM;1.54494;23.717;;;
10691;11/08/23 05:46:44 PM;1.54490;23.717;;;
10692;11/08/23 05:46:45 PM;1.54490;23.717;;;
10693;11/08/23 05:46:46 PM;1.54490;23.717;;;
10694;11/08/23 05:46:47 PM;1.54490;23.717;;;
10695;11/08/23 05:46:48 PM;1.54490;23.717;;;
10696;11/08/23 05:46:49 PM;1.54494;23.717;;;
10697;11/08/23 05:46:50 PM;1.54490;23.717;;;
10698;11/08/23 05:46:51 PM;1.54494;23.717;;;
10699;11/08/23 05:46:52 PM;1.54494;23.716;;;
10700;11/08/23 05:46:53 PM;1.54494;23.716;;;
10701;11/08/23 05:46:54 PM;1.54494;23.714;;;
10702;11/08/23 05:46:55 PM;1.54490;23.714;;;
10703;11/08/23 05:46:56 PM;1.54490;23.714;;;
10704;11/08/23 05:46:57 PM;1.54490;23.714;;;
10705;11/08/23 05:46:58 PM;1.54490;23.713;;;
10706;11/08/23 05:46:59 PM;1.54490;23.713;;;
10707;11/08/23 05:47:00 PM;1.54490;23.713;;;
10708;11/08/23 05:47:01 PM;1.54486;23.714;;;
10709;11/08/23 05:47:02 PM;1.54486;23.714;;;
10710;11/08/23 05:47:03 PM;1.54486;23.716;;;
10711;11/08/23 05:47:04 PM;1.54486;23.716;;;
10712;11/08/23 05:47:05 PM;1.54482;23.716;;;
10713;11/08/23 05:47:06 PM;1.54482;23.716;;;
10714;11/08/23 05:47:07 PM;1.54486;23.716;;;
10715;11/08/23 05:47:08 PM;1.54482;23.716;;;
10716;11/08/23 05:47:09 PM;1.54482;23.716;;;
10717;11/08/23 05:47:10 PM;1.54482;23.716;;;
10718;11/08/23 05:47:11 PM;1.54482;23.716;;;
10719;11/08/23 05:47:12 PM;1.54479;23.716;;;
10720;11/08/23 05:47:13 PM;1.54486;23.716;;;
10721;11/08/23 05:47:14 PM;1.54486;23.716;;;
10722;11/08/23 05:47:15 PM;1.54479;23.716;;;
10723;11/08/23 05:47:16 PM;1.54482;23.717;;;
10724;11/08/23 05:47:17 PM;1.54482;23.717;;;
10725;11/08/23 05:47:18 PM;1.54482;23.719;;;
10726;11/08/23 05:47:19 PM;1.54482;23.719;;;
10727;11/08/23 05:47:20 PM;1.54479;23.719;;;
10728;11/08/23 05:47:21 PM;1.54479;23.719;;;
10729;11/08/23 05:47:22 PM;1.54482;23.719;;;
10730;11/08/23 05:47:23 PM;1.54479;23.717;;;
10731;11/08/23 05:47:24 PM;1.54482;23.717;;;
10732;11/08/23 05:47:25 PM;1.54482;23.717;;;
10733;11/08/23 05:47:26 PM;1.54479;23.717;;;
10734;11/08/23 05:47:27 PM;1.54482;23.717;;;
10735;11/08/23 05:47:28 PM;1.54482;23.719;;;
10736;11/08/23 05:47:29 PM;1.54479;23.719;;;
10737;11/08/23 05:47:30 PM;1.54482;23.720;;;
10738;11/08/23 05:47:31 PM;1.54479;23.720;;;
10739;11/08/23 05:47:32 PM;1.54479;23.720;;;
10740;11/08/23 05:47:33 PM;1.54479;23.720;;;
10741;11/08/23 05:47:34 PM;1.54479;23.720;;;
10742;11/08/23 05:47:35 PM;1.54479;23.722;;;
10743;11/08/23 05:47:36 PM;1.54482;23.722;;;
10744;11/08/23 05:47:37 PM;1.54482;23.722;;;
10745;11/08/23 05:47:38 PM;1.54479;23.722;;;
10746;11/08/23 05:47:39 PM;1.54482;23.722;;;
10747;11/08/23 05:47:40 PM;1.54479;23.722;;;
10748;11/08/23 05:47:41 PM;1.54479;23.722;;;
10749;11/08/23 05:47:42 PM;1.54479;23.722;;;
10750;11/08/23 05:47:43 PM;1.54479;23.722;;;
10751;11/08/23 05:47:44 PM;1.54479;23.722;;;
10752;11/08/23 05:47:45 PM;1.54479;23.722;;;
10753;11/08/23 05:47:46 PM;1.54479;23.722;;;
10754;11/08/23 05:47:47 PM;1.54479;23.722;;;
10755;11/08/23 05:47:48 PM;1.54475;23.722;;;
10756;11/08/23 05:47:49 PM;1.54475;23.722;;;
10757;11/08/23 05:47:50 PM;1.54479;23.722;;;
10758;11/08/23 05:47:51 PM;1.54482;23.720;;;
10759;11/08/23 05:47:52 PM;1.54479;23.722;;;
10760;11/08/23 05:47:53 PM;1.54482;23.722;;;
10761;11/08/23 05:47:54 PM;1.54479;23.722;;;
10762;11/08/23 05:47:55 PM;1.54482;23.722;;;
10763;11/08/23 05:47:56 PM;1.54482;23.723;;;
10764;11/08/23 05:47:57 PM;1.54479;23.723;;;
10765;11/08/23 05:47:58 PM;1.54482;23.723;;;
10766;11/08/23 05:47:59 PM;1.54482;23.723;;;
10767;11/08/23 05:48:00 PM;1.54486;23.722;;;
10768;11/08/23 05:48:01 PM;1.54482;23.722;;;
10769;11/08/23 05:48:02 PM;1.54482;23.720;;;
10770;11/08/23 05:48:03 PM;1.54486;23.720;;;
10771;11/08/23 05:48:04 PM;1.54482;23.720;;;
10772;11/08/23 05:48:05 PM;1.54482;23.720;;;
10773;11/08/23 05:48:06 PM;1.54482;23.719;;;
10774;11/08/23 05:48:07 PM;1.54486;23.719;;;
10775;11/08/23 05:48:08 PM;1.54482;23.719;;;
10776;11/08/23 05:48:09 PM;1.54482;23.719;;;
10777;11/08/23 05:48:10 PM;1.54486;23.719;;;
10778;11/08/23 05:48:11 PM;1.54482;23.719;;;
10779;11/08/23 05:48:12 PM;1.54482;23.719;;;
10780;11/08/23 05:48:13 PM;1.54482;23.719;;;
10781;11/08/23 05:48:14 PM;1.54482;23.717;;;
10782;11/08/23 05:48:15 PM;1.54486;23.717;;;
10783;11/08/23 05:48:16 PM;1.54486;23.717;;;
10784;11/08/23 05:48:17 PM;1.54486;23.717;;;
10785;11/08/23 05:48:18 PM;1.54486;23.719;;;
10786;11/08/23 05:48:19 PM;1.54486;23.719;;;
10787;11/08/23 05:48:20 PM;1.54486;23.719;;;
10788;11/08/23 05:48:21 PM;1.54486;23.719;;;
10789;11/08/23 05:48:22 PM;1.54486;23.719;;;
10790;11/08/23 05:48:23 PM;1.54482;23.719;;;
10791;11/08/23 05:48:24 PM;1.54486;23.717;;;
10792;11/08/23 05:48:25 PM;1.54486;23.717;;;
10793;11/08/23 05:48:26 PM;1.54486;23.717;;;
10794;11/08/23 05:48:27 PM;1.54482;23.717;;;
10795;11/08/23 05:48:28 PM;1.54482;23.717;;;
10796;11/08/23 05:48:29 PM;1.54482;23.717;;;
10797;11/08/23 05:48:30 PM;1.54482;23.719;;;
10798;11/08/23 05:48:31 PM;1.54486;23.717;;;
10799;11/08/23 05:48:32 PM;1.54482;23.717;;;
10800;11/08/23 05:48:33 PM;1.54486;23.717;;;
10801;11/08/23 05:48:34 PM;1.54486;23.717;;;
10802;11/08/23 05:48:35 PM;1.54482;23.717;;;
10803;11/08/23 05:48:36 PM;1.54482;23.717;;;
10804;11/08/23 05:48:37 PM;1.54482;23.717;;;
10805;11/08/23 05:48:38 PM;1.54479;23.717;;;
10806;11/08/23 05:48:39 PM;1.54482;23.717;;;
10807;11/08/23 05:48:40 PM;1.54482;23.719;;;
10808;11/08/23 05:48:41 PM;1.54482;23.719;;;
10809;11/08/23 05:48:42 PM;1.54482;23.717;;;
10810;11/08/23 05:48:43 PM;1.54482;23.717;;;
10811;11/08/23 05:48:44 PM;1.54482;23.717;;;
10812;11/08/23 05:48:45 PM;1.54479;23.717;;;
10813;11/08/23 05:48:46 PM;1.54482;23.717;;;
10814;11/08/23 05:48:47 PM;1.54482;23.717;;;
10815;11/08/23 05:48:48 PM;1.54482;23.717;;;
10816;11/08/23 05:48:49 PM;1.54482;23.717;;;
10817;11/08/23 05:48:50 PM;1.54482;23.717;;;
10818;11/08/23 05:48:51 PM;1.54482;23.717;;;
10819;11/08/23 05:48:52 PM;1.54482;23.717;;;
10820;11/08/23 05:48:53 PM;1.54479;23.717;;;
10821;11/08/23 05:48:54 PM;1.54482;23.717;;;
10822;11/08/23 05:48:55 PM;1.54482;23.719;;;
10823;11/08/23 05:48:56 PM;1.54482;23.719;;;
10824;11/08/23 05:48:57 PM;1.54479;23.719;;;
10825;11/08/23 05:48:58 PM;1.54482;23.719;;;
10826;11/08/23 05:48:59 PM;1.54479;23.719;;;
10827;11/08/23 05:49:00 PM;1.54479;23.720;;;
10828;11/08/23 05:49:01 PM;1.54479;23.720;;;
10829;11/08/23 05:49:02 PM;1.54482;23.720;;;
10830;11/08/23 05:49:03 PM;1.54479;23.720;;;
10831;11/08/23 05:49:04 PM;1.54479;23.720;;;
10832;11/08/23 05:49:05 PM;1.54479;23.720;;;
10833;11/08/23 05:49:06 PM;1.54479;23.720;;;
10834;11/08/23 05:49:07 PM;1.54482;23.720;;;
10835;11/08/23 05:49:08 PM;1.54482;23.720;;;
10836;11/08/23 05:49:09 PM;1.54479;23.720;;;
10837;11/08/23 05:49:10 PM;1.54479;23.720;;;
10838;11/08/23 05:49:11 PM;1.54479;23.720;;;
10839;11/08/23 05:49:12 PM;1.54475;23.719;;;
10840;11/08/23 05:49:13 PM;1.54479;23.719;;;
10841;11/08/23 05:49:14 PM;1.54475;23.717;;;
10842;11/08/23 05:49:15 PM;1.54475;23.717;;;
10843;11/08/23 05:49:16 PM;1.54475;23.717;;;
10844;11/08/23 05:49:17 PM;1.54479;23.717;;;
10845;11/08/23 05:49:18 PM;1.54475;23.717;;;
10846;11/08/23 05:49:19 PM;1.54479;23.719;;;
10847;11/08/23 05:49:20 PM;1.54475;23.719;;;
10848;11/08/23 05:49:21 PM;1.54479;23.719;;;
10849;11/08/23 05:49:22 PM;1.54479;23.719;;;
10850;11/08/23 05:49:23 PM;1.54475;23.719;;;
10851;11/08/23 05:49:24 PM;1.54475;23.719;;;
10852;11/08/23 05:49:25 PM;1.54475;23.719;;;
10853;11/08/23 05:49:26 PM;1.54475;23.719;;;
10854;11/08/23 05:49:27 PM;1.54475;23.719;;;
10855;11/08/23 05:49:28 PM;1.54475;23.719;;;
10856;11/08/23 05:49:29 PM;1.54475;23.719;;;
10857;11/08/23 05:49:30 PM;1.54475;23.719;;;
10858;11/08/23 05:49:31 PM;1.54475;23.717;;;
10859;11/08/23 05:49:32 PM;1.54479;23.717;;;
10860;11/08/23 05:49:33 PM;1.54475;23.717;;;
10861;11/08/23 05:49:34 PM;1.54471;23.717;;;
10862;11/08/23 05:49:35 PM;1.54471;23.717;;;
10863;11/08/23 05:49:36 PM;1.54471;23.717;;;
10864;11/08/23 05:49:37 PM;1.54475;23.717;;;
10865;11/08/23 05:49:38 PM;1.54471;23.717;;;
10866;11/08/23 05:49:39 PM;1.54475;23.719;;;
10867;11/08/23 05:49:40 PM;1.54471;23.719;;;
10868;11/08/23 05:49:41 PM;1.54471;23.719;;;
10869;11/08/23 05:49:42 PM;1.54475;23.719;;;
10870;11/08/23 05:49:43 PM;1.54471;23.719;;;
10871;11/08/23 05:49:44 PM;1.54471;23.719;;;
10872;11/08/23 05:49:45 PM;1.54471;23.719;;;
10873;11/08/23 05:49:46 PM;1.54471;23.719;;;
10874;11/08/23 05:49:47 PM;1.54471;23.717;;;
10875;11/08/23 05:49:48 PM;1.54471;23.717;;;
10876;11/08/23 05:49:49 PM;1.54471;23.716;;;
10877;11/08/23 05:49:50 PM;1.54471;23.716;;;
10878;11/08/23 05:49:51 PM;1.54471;23.717;;;
10879;11/08/23 05:49:52 PM;1.54471;23.717;;;
10880;11/08/23 05:49:53 PM;1.54471;23.717;;;
10881;11/08/23 05:49:54 PM;1.54471;23.717;;;
10882;11/08/23 05:49:55 PM;1.54471;23.716;;;
10883;11/08/23 05:49:56 PM;1.54471;23.716;;;
10884;11/08/23 05:49:57 PM;1.54467;23.716;;;
10885;11/08/23 05:49:58 PM;1.54467;23.716;;;
10886;11/08/23 05:49:59 PM;1.54471;23.716;;;
10887;11/08/23 05:50:00 PM;1.54467;23.716;;;
10888;11/08/23 05:50:01 PM;1.54471;23.716;;;
10889;11/08/23 05:50:02 PM;1.54467;23.716;;;
10890;11/08/23 05:50:03 PM;1.54471;23.716;;;
10891;11/08/23 05:50:04 PM;1.54467;23.716;;;
10892;11/08/23 05:50:05 PM;1.54471;23.716;;;
10893;11/08/23 05:50:06 PM;1.54467;23.716;;;
10894;11/08/23 05:50:07 PM;1.54471;23.716;;;
10895;11/08/23 05:50:08 PM;1.54467;23.714;;;
10896;11/08/23 05:50:09 PM;1.54471;23.714;;;
10897;11/08/23 05:50:10 PM;1.54467;23.714;;;
10898;11/08/23 05:50:11 PM;1.54471;23.713;;;
10899;11/08/23 05:50:12 PM;1.54471;23.713;;;
10900;11/08/23 05:50:13 PM;1.54471;23.713;;;
10901;11/08/23 05:50:14 PM;1.54467;23.713;;;
10902;11/08/23 05:50:15 PM;1.54467;23.713;;;
10903;11/08/23 05:50:16 PM;1.54471;23.713;;;
10904;11/08/23 05:50:17 PM;1.54467;23.713;;;
10905;11/08/23 05:50:18 PM;1.54467;23.713;;;
10906;11/08/23 05:50:19 PM;1.54467;23.713;;;
10907;11/08/23 05:50:20 PM;1.54467;23.713;;;
10908;11/08/23 05:50:21 PM;1.54467;23.713;;;
10909;11/08/23 05:50:22 PM;1.54467;23.713;;;
10910;11/08/23 05:50:23 PM;1.54467;23.713;;;
10911;11/08/23 05:50:24 PM;1.54463;23.713;;;
10912;11/08/23 05:50:25 PM;1.54467;23.713;;;
10913;11/08/23 05:50:26 PM;1.54471;23.713;;;
10914;11/08/23 05:50:27 PM;1.54467;23.713;;;
10915;11/08/23 05:50:28 PM;1.54467;23.713;;;
10916;11/08/23 05:50:29 PM;1.54471;23.713;;;
10917;11/08/23 05:50:30 PM;1.54467;23.713;;;
10918;11/08/23 05:50:31 PM;1.54463;23.713;;;
10919;11/08/23 05:50:32 PM;1.54467;23.713;;;
10920;11/08/23 05:50:33 PM;1.54467;23.711;;;
10921;11/08/23 05:50:34 PM;1.54463;23.711;;;
10922;11/08/23 05:50:35 PM;1.54463;23.711;;;
10923;11/08/23 05:50:36 PM;1.54463;23.711;;;
10924;11/08/23 05:50:37 PM;1.54463;23.711;;;
10925;11/08/23 05:50:38 PM;1.54463;23.710;;;
10926;11/08/23 05:50:39 PM;1.54467;23.710;;;
10927;11/08/23 05:50:40 PM;1.54463;23.710;;;
10928;11/08/23 05:50:41 PM;1.54463;23.710;;;
10929;11/08/23 05:50:42 PM;1.54459;23.708;;;
10930;11/08/23 05:50:43 PM;1.54463;23.708;;;
10931;11/08/23 05:50:44 PM;1.54459;23.708;;;
10932;11/08/23 05:50:45 PM;1.54456;23.708;;;
10933;11/08/23 05:50:46 PM;1.54459;23.707;;;
10934;11/08/23 05:50:47 PM;1.54456;23.707;;;
10935;11/08/23 05:50:48 PM;1.54459;23.707;;;
10936;11/08/23 05:50:49 PM;1.54456;23.707;;;
10937;11/08/23 05:50:50 PM;1.54459;23.707;;;
10938;11/08/23 05:50:51 PM;1.54459;23.705;;;
10939;11/08/23 05:50:52 PM;1.54459;23.705;;;
10940;11/08/23 05:50:53 PM;1.54459;23.704;;;
10941;11/08/23 05:50:54 PM;1.54459;23.704;;;
10942;11/08/23 05:50:55 PM;1.54459;23.704;;;
10943;11/08/23 05:50:56 PM;1.54459;23.702;;;
10944;11/08/23 05:50:57 PM;1.54459;23.702;;;
10945;11/08/23 05:50:58 PM;1.54459;23.702;;;
10946;11/08/23 05:50:59 PM;1.54459;23.702;;;
10947;11/08/23 05:51:00 PM;1.54456;23.701;;;
10948;11/08/23 05:51:01 PM;1.54456;23.701;;;
10949;11/08/23 05:51:02 PM;1.54456;23.701;;;
10950;11/08/23 05:51:03 PM;1.54456;23.699;;;
10951;11/08/23 05:51:04 PM;1.54463;23.699;;;
10952;11/08/23 05:51:05 PM;1.54459;23.698;;;
10953;11/08/23 05:51:06 PM;1.54459;23.698;;;
10954;11/08/23 05:51:07 PM;1.54456;23.698;;;
10955;11/08/23 05:51:08 PM;1.54459;23.698;;;
10956;11/08/23 05:51:09 PM;1.54456;23.696;;;
10957;11/08/23 05:51:10 PM;1.54456;23.696;;;
10958;11/08/23 05:51:11 PM;1.54463;23.696;;;
10959;11/08/23 05:51:12 PM;1.54459;23.696;;;
10960;11/08/23 05:51:13 PM;1.54459;23.696;;;
10961;11/08/23 05:51:14 PM;1.54456;23.696;;;
10962;11/08/23 05:51:15 PM;1.54456;23.695;;;
10963;11/08/23 05:51:16 PM;1.54463;23.695;;;
10964;11/08/23 05:51:17 PM;1.54456;23.693;;;
10965;11/08/23 05:51:18 PM;1.54459;23.693;;;
10966;11/08/23 05:51:19 PM;1.54459;23.693;;;
10967;11/08/23 05:51:20 PM;1.54459;23.692;;;
10968;11/08/23 05:51:21 PM;1.54463;23.692;;;
10969;11/08/23 05:51:22 PM;1.54459;23.692;;;
10970;11/08/23 05:51:23 PM;1.54456;23.692;;;
10971;11/08/23 05:51:24 PM;1.54456;23.692;;;
10972;11/08/23 05:51:25 PM;1.54456;23.692;;;
10973;11/08/23 05:51:26 PM;1.54459;23.692;;;
10974;11/08/23 05:51:27 PM;1.54459;23.690;;;
10975;11/08/23 05:51:28 PM;1.54459;23.690;;;
10976;11/08/23 05:51:29 PM;1.54456;23.690;;;
10977;11/08/23 05:51:30 PM;1.54459;23.690;;;
10978;11/08/23 05:51:31 PM;1.54456;23.690;;;
10979;11/08/23 05:51:32 PM;1.54459;23.690;;;
10980;11/08/23 05:51:33 PM;1.54459;23.690;;;
10981;11/08/23 05:51:34 PM;1.54463;23.689;;;
10982;11/08/23 05:51:35 PM;1.54463;23.689;;;
10983;11/08/23 05:51:36 PM;1.54459;23.689;;;
10984;11/08/23 05:51:37 PM;1.54459;23.687;;;
10985;11/08/23 05:51:38 PM;1.54459;23.687;;;
10986;11/08/23 05:51:39 PM;1.54456;23.687;;;
10987;11/08/23 05:51:40 PM;1.54456;23.687;;;
10988;11/08/23 05:51:41 PM;1.54459;23.686;;;
10989;11/08/23 05:51:42 PM;1.54456;23.686;;;
10990;11/08/23 05:51:43 PM;1.54452;23.686;;;
10991;11/08/23 05:51:44 PM;1.54456;23.684;;;
10992;11/08/23 05:51:45 PM;1.54456;23.684;;;
10993;11/08/23 05:51:46 PM;1.54456;23.683;;;
10994;11/08/23 05:51:47 PM;1.54452;23.683;;;
10995;11/08/23 05:51:48 PM;1.54456;23.683;;;
10996;11/08/23 05:51:49 PM;1.54452;23.683;;;
10997;11/08/23 05:51:50 PM;1.54452;23.683;;;
10998;11/08/23 05:51:51 PM;1.54452;23.683;;;
10999;11/08/23 05:51:52 PM;1.54452;23.683;;;
11000;11/08/23 05:51:53 PM;1.54452;23.681;;;
11001;11/08/23 05:51:54 PM;1.54452;23.681;;;
11002;11/08/23 05:51:55 PM;1.54452;23.681;;;
11003;11/08/23 05:51:56 PM;1.54456;23.680;;;
11004;11/08/23 05:51:57 PM;1.54452;23.680;;;
11005;11/08/23 05:51:58 PM;1.54452;23.680;;;
11006;11/08/23 05:51:59 PM;1.54452;23.680;;;
11007;11/08/23 05:52:00 PM;1.54452;23.680;;;
11008;11/08/23 05:52:01 PM;1.54452;23.680;;;
11009;11/08/23 05:52:02 PM;1.54448;23.678;;;
11010;11/08/23 05:52:03 PM;1.54452;23.678;;;
11011;11/08/23 05:52:04 PM;1.54452;23.678;;;
11012;11/08/23 05:52:05 PM;1.54452;23.678;;;
11013;11/08/23 05:52:06 PM;1.54448;23.677;;;
11014;11/08/23 05:52:07 PM;1.54452;23.677;;;
11015;11/08/23 05:52:08 PM;1.54452;23.677;;;
11016;11/08/23 05:52:09 PM;1.54448;23.677;;;
11017;11/08/23 05:52:10 PM;1.54448;23.675;;;
11018;11/08/23 05:52:11 PM;1.54448;23.675;;;
11019;11/08/23 05:52:12 PM;1.54448;23.675;;;
11020;11/08/23 05:52:13 PM;1.54448;23.675;;;
11021;11/08/23 05:52:14 PM;1.54448;23.675;;;
11022;11/08/23 05:52:15 PM;1.54452;23.675;;;
11023;11/08/23 05:52:16 PM;1.54452;23.675;;;
11024;11/08/23 05:52:17 PM;1.54448;23.675;;;
11025;11/08/23 05:52:18 PM;1.54448;23.674;;;
11026;11/08/23 05:52:19 PM;1.54448;23.674;;;
11027;11/08/23 05:52:20 PM;1.54452;23.672;;;
11028;11/08/23 05:52:21 PM;1.54448;23.672;;;
11029;11/08/23 05:52:22 PM;1.54452;23.672;;;
11030;11/08/23 05:52:23 PM;1.54448;23.672;;;
11031;11/08/23 05:52:24 PM;1.54452;23.671;;;
11032;11/08/23 05:52:25 PM;1.54452;23.671;;;
11033;11/08/23 05:52:26 PM;1.54452;23.671;;;
11034;11/08/23 05:52:27 PM;1.54448;23.669;;;
11035;11/08/23 05:52:28 PM;1.54452;23.669;;;
11036;11/08/23 05:52:29 PM;1.54452;23.668;;;
11037;11/08/23 05:52:30 PM;1.54452;23.668;;;
11038;11/08/23 05:52:31 PM;1.54452;23.668;;;
11039;11/08/23 05:52:32 PM;1.54448;23.666;;;
11040;11/08/23 05:52:33 PM;1.54448;23.666;;;
11041;11/08/23 05:52:34 PM;1.54448;23.666;;;
11042;11/08/23 05:52:35 PM;1.54452;23.666;;;
11043;11/08/23 05:52:36 PM;1.54456;23.666;;;
11044;11/08/23 05:52:37 PM;1.54452;23.666;;;
11045;11/08/23 05:52:38 PM;1.54452;23.666;;;
11046;11/08/23 05:52:39 PM;1.54448;23.665;;;
11047;11/08/23 05:52:40 PM;1.54452;23.665;;;
11048;11/08/23 05:52:41 PM;1.54448;23.665;;;
11049;11/08/23 05:52:42 PM;1.54448;23.665;;;
11050;11/08/23 05:52:43 PM;1.54448;23.665;;;
11051;11/08/23 05:52:44 PM;1.54452;23.665;;;
11052;11/08/23 05:52:45 PM;1.54448;23.665;;;
11053;11/08/23 05:52:46 PM;1.54448;23.665;;;
11054;11/08/23 05:52:47 PM;1.54444;23.665;;;
11055;11/08/23 05:52:48 PM;1.54448;23.663;;;
11056;11/08/23 05:52:49 PM;1.54448;23.663;;;
11057;11/08/23 05:52:50 PM;1.54444;23.663;;;
11058;11/08/23 05:52:51 PM;1.54444;23.663;;;
11059;11/08/23 05:52:52 PM;1.54448;23.663;;;
11060;11/08/23 05:52:53 PM;1.54448;23.663;;;
11061;11/08/23 05:52:54 PM;1.54448;23.663;;;
11062;11/08/23 05:52:55 PM;1.54444;23.662;;;
11063;11/08/23 05:52:56 PM;1.54448;23.662;;;
11064;11/08/23 05:52:57 PM;1.54444;23.662;;;
11065;11/08/23 05:52:58 PM;1.54444;23.662;;;
11066;11/08/23 05:52:59 PM;1.54444;23.662;;;
11067;11/08/23 05:53:00 PM;1.54444;23.662;;;
11068;11/08/23 05:53:01 PM;1.54444;23.660;;;
11069;11/08/23 05:53:02 PM;1.54444;23.660;;;
11070;11/08/23 05:53:03 PM;1.54444;23.660;;;
11071;11/08/23 05:53:04 PM;1.54444;23.660;;;
11072;11/08/23 05:53:05 PM;1.54448;23.659;;;
11073;11/08/23 05:53:06 PM;1.54444;23.659;;;
11074;11/08/23 05:53:07 PM;1.54444;23.659;;;
11075;11/08/23 05:53:08 PM;1.54444;23.659;;;
11076;11/08/23 05:53:09 PM;1.54448;23.659;;;
11077;11/08/23 05:53:10 PM;1.54444;23.657;;;
11078;11/08/23 05:53:11 PM;1.54448;23.657;;;
11079;11/08/23 05:53:12 PM;1.54452;23.657;;;
11080;11/08/23 05:53:13 PM;1.54448;23.657;;;
11081;11/08/23 05:53:14 PM;1.54444;23.657;;;
11082;11/08/23 05:53:15 PM;1.54444;23.657;;;
11083;11/08/23 05:53:16 PM;1.54448;23.657;;;
