dates,tension,temperature_stream,dH
24-07-2015 14:00,0.57875,17.439,0.08724717175812463
24-07-2015 14:15,0.57875,17.415,0.08735248167560097
24-07-2015 14:30,0.57875,17.439,0.08738334544628511
24-07-2015 14:45,0.57875,17.439,0.08745018069057404
24-07-2015 15:00,0.57875,17.463,0.08747887180473045
24-07-2015 15:15,0.57875,17.486,0.0875075690201208
24-07-2015 15:30,0.57814,17.51,0.08760145068248995
24-07-2015 15:45,0.57875,17.582,0.08748233319621708
24-07-2015 16:00,0.57814,17.605,0.08757328236393404
24-07-2015 16:15,0.57814,17.629,0.08759152126193756
24-07-2015 16:30,0.57814,17.629,0.087643789283818
24-07-2015 16:45,0.57814,17.629,0.0876929438371841
24-07-2015 17:00,0.57814,17.605,0.08777567130801855
24-07-2015 17:15,0.57814,17.605,0.08781795062081303
24-07-2015 17:30,0.57814,17.629,0.08781959160002326
24-07-2015 17:45,0.57814,17.629,0.08785423582549243
24-07-2015 18:00,0.57814,17.629,0.08788481997799766
24-07-2015 18:15,0.57814,17.653,0.08787429900083059
24-07-2015 18:30,0.57753,17.677,0.08792800383972083
24-07-2015 18:45,0.57753,17.724,0.08787338125168094
24-07-2015 19:00,0.57753,17.748,0.08784963332232013
24-07-2015 19:15,0.57753,17.748,0.08785823867090738
24-07-2015 19:30,0.57753,17.772,0.08782534361617753
24-07-2015 19:45,0.57753,17.748,0.08786165257054301
24-07-2015 20:00,0.57753,17.724,0.08789335325249097
24-07-2015 20:15,0.57753,17.724,0.0878835615957451
24-07-2015 20:30,0.57692,17.701,0.08797314095308731
24-07-2015 20:45,0.57753,17.701,0.08788579000107986
24-07-2015 21:00,0.57692,17.677,0.08796803909441508
24-07-2015 21:15,0.57692,17.677,0.0879405511750244
24-07-2015 21:30,0.57692,17.677,0.08790889951989149
24-07-2015 21:45,0.57692,17.677,0.08787322650055318
24-07-2015 22:00,0.57692,17.677,0.0878336925769466
24-07-2015 22:15,0.57692,17.653,0.08782738306252671
24-07-2015 22:30,0.57692,17.653,0.0877806773768743
24-07-2015 22:45,0.57692,17.629,0.08776760057945099
24-07-2015 23:00,0.57692,17.629,0.08771456252958758
24-07-2015 23:15,0.57692,17.629,0.08765870928331997
24-07-2015 23:30,0.57631,17.629,0.0876688342201368
24-07-2015 23:45,0.57692,17.629,0.08753957366296876
25-07-2015 00:00,0.57631,17.629,0.08754536931727555
25-07-2015 00:15,0.57631,17.653,0.0874439694925492
25-07-2015 00:30,0.57631,17.653,0.08737802140132263
25-07-2015 00:45,0.57631,17.653,0.08731091419621576
25-07-2015 01:00,0.57631,17.629,0.08727985721738775
25-07-2015 01:15,0.57631,17.629,0.08721134120038479
25-07-2015 01:30,0.57631,17.605,0.08717948930918698
25-07-2015 01:45,0.57631,17.605,0.08711079585491648
25-07-2015 02:00,0.5757,17.582,0.08714638913509204
25-07-2015 02:15,0.5757,17.582,0.08707875280709729
25-07-2015 02:30,0.5757,17.582,0.08701210292653841
25-07-2015 02:45,0.5757,17.558,0.08698364677649452
25-07-2015 03:00,0.5757,17.534,0.0869567708806656
25-07-2015 03:15,0.5757,17.51,0.08693176214152801
25-07-2015 03:30,0.5757,17.486,0.08690889906294567
25-07-2015 03:45,0.5757,17.463,0.08688691268548637
25-07-2015 04:00,0.5757,17.439,0.08686913662491508
25-07-2015 04:15,0.5757,17.415,0.08685427904000799
25-07-2015 04:30,0.57509,17.391,0.08691111492133607
25-07-2015 04:45,0.57509,17.368,0.08690124083054913
25-07-2015 05:00,0.57509,17.32,0.08693338553567606
25-07-2015 05:15,0.57509,17.272,0.08696929117390241
25-07-2015 05:30,0.57509,17.225,0.08700759045233131
25-07-2015 05:45,0.57509,17.177,0.08705151182995688
25-07-2015 06:00,0.57509,17.13,0.08709811414652716
25-07-2015 06:15,0.57509,17.058,0.08718749600022167
25-07-2015 06:30,0.57509,17.034,0.08720749311011444
25-07-2015 06:45,0.57509,16.987,0.08726736618904135
25-07-2015 07:00,0.57509,16.963,0.08729643168165445
25-07-2015 07:15,0.57509,16.915,0.08736700202364026
25-07-2015 07:30,0.57509,16.868,0.08744064651076593
25-07-2015 07:45,0.57509,16.82,0.08752043461660536
25-07-2015 08:00,0.57509,16.796,0.08756789417472725
25-07-2015 08:15,0.57509,16.749,0.0876552548829214
25-07-2015 08:30,0.57509,16.725,0.08771170954440553
25-07-2015 08:45,0.57509,16.677,0.08780944739631494
25-07-2015 09:00,0.57509,16.701,0.08780073088422102
25-07-2015 09:15,0.57509,16.677,0.0878699706373819
25-07-2015 09:30,0.57509,16.63,0.08797857592398796
25-07-2015 09:45,0.57509,16.534,0.08816636644817352
25-07-2015 10:00,0.57448,16.654,0.08809418354437736
25-07-2015 10:15,0.57448,16.582,0.08825217312339294
25-07-2015 10:30,0.57448,16.463,0.08848568198829039
25-07-2015 10:45,0.57448,16.463,0.08853920616043602
25-07-2015 11:00,0.57448,16.558,0.08844941237093668
25-07-2015 11:15,0.57448,16.511,0.08858050881850307
25-07-2015 11:30,0.57448,16.63,0.08845858484793376
25-07-2015 11:45,0.57448,16.677,0.08844936498120991
25-07-2015 12:00,0.57448,16.534,0.0887340273923391
25-07-2015 12:15,0.57448,16.582,0.0887263744528817
25-07-2015 12:30,0.57387,16.606,0.08882528027832692
25-07-2015 12:45,0.57387,16.534,0.08900408044379471
