Titre de trace : T46								
#	"Date Heure, GMT+01:00"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	"Temp., C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Temperature)"	Hôte connecté (LGR S/N: 10117166)	Arrêté (LGR S/N: 10117166)	Fin de fichier (LGR S/N: 10117166)
1928	07/07/2019 13:45	19.52842722	16.79844781	16.53511713	17.002			
1929	07/07/2019 14:00	19.55582285	16.81652073	16.54610255	17.034			
1930	07/07/2019 14:15	19.58021135	16.83483908	16.55775388	17.064			
1931	07/07/2019 14:30	19.60158678	16.85333826	16.57003361	17.094			
1932	07/07/2019 14:45	19.62003063	16.87195636	16.58290165	17.122			
1933	07/07/2019 15:00	19.63562739	16.8906344	16.59631516	17.147			
1934	07/07/2019 15:15	19.64844514	16.9093164	16.61023006	17.173			
1935	07/07/2019 15:30	19.65853244	16.92794897	16.62460107	17.195			
1936	07/07/2019 15:45	19.66599966	16.94648116	16.63938232	17.217			
1937	07/07/2019 16:00	19.67101022	16.96486469	16.65452783	17.237			
1938	07/07/2019 16:15	19.67372836	16.98305427	16.66999093	17.254			
1939	07/07/2019 16:30	19.67434693	17.00100786	16.68572476	17.271			
1940	07/07/2019 16:45	19.67305776	17.01868695	16.70168304	17.286			
1941	07/07/2019 17:00	19.67002804	17.03605677	16.71782005	17.299			
1942	07/07/2019 17:15	19.66542172	17.05308643	16.73409096	17.311			
1943	07/07/2019 17:30	19.65935263	17.06974897	16.75045186	17.321			
1944	07/07/2019 17:45	19.65192588	17.08602132	16.76685948	17.329			
1945	07/07/2019 18:00	19.64320359	17.10188394	16.78327136	17.336			
1946	07/07/2019 18:15	19.63321316	17.11732017	16.79964784	17.344			
1947	07/07/2019 18:30	19.62199764	17.13231537	16.81595171	17.348			
1948	07/07/2019 18:45	19.6096869	17.14685666	16.83214834	17.353			
1949	07/07/2019 19:00	19.59646631	17.16093324	16.84820556	17.356			
1950	07/07/2019 19:15	19.58247721	17.17453667	16.86409267	17.357			
1951	07/07/2019 19:30	19.56783916	17.18766094	16.87978045	17.358			
1952	07/07/2019 19:45	19.55260111	17.2003021	16.89524096	17.357			
1953	07/07/2019 20:00	19.53680736	17.21245792	16.91044864	17.357			
1954	07/07/2019 20:15	19.52049365	17.22412753	16.92537987	17.354			
1955	07/07/2019 20:30	19.50368642	17.23531108	16.94001266	17.351			
1956	07/07/2019 20:45	19.48636202	17.2460091	16.9543272	17.348			
1957	07/07/2019 21:00	19.46856791	17.25622221	16.96830609	17.344			
1958	07/07/2019 21:15	19.45037583	17.2659513	16.98193397	17.339			
1959	07/07/2019 21:30	19.43185309	17.27519796	16.99519676	17.333			
1960	07/07/2019 21:45	19.4130783	17.28396474	17.00808171	17.327			
1961	07/07/2019 22:00	19.39407706	17.29225494	17.02057731	17.32			
1962	07/07/2019 22:15	19.3749709	17.30007276	17.03267297	17.312			
1963	07/07/2019 22:30	19.35583805	17.30742352	17.04435972	17.305			
1964	07/07/2019 22:45	19.33671013	17.31431352	17.05562995	17.296			
1965	07/07/2019 23:00	19.31765229	17.32074987	17.06647709	17.287			
1966	07/07/2019 23:15	19.29871257	17.3267404	17.07689519	17.277			
1967	07/07/2019 23:30	19.27995313	17.33229368	17.08687962	17.268			
1968	07/07/2019 23:45	19.26143529	17.3374192	17.09642675	17.257			
1969	08/07/2019 00:00	19.24326456	17.34212776	17.10553414	17.247			
1970	08/07/2019 00:15	19.22548612	17.34643163	17.11420111	17.237			
1971	08/07/2019 00:30	19.20811685	17.35034409	17.12242781	17.225			
1972	08/07/2019 00:45	19.19124408	17.35387921	17.13021505	17.214			
1973	08/07/2019 01:00	19.17493071	17.35705177	17.13756411	17.202			
1974	08/07/2019 01:15	19.15919074	17.35987697	17.14447804	17.192			
1975	08/07/2019 01:30	19.1440415	17.36236994	17.15096131	17.18			
1976	08/07/2019 01:45	19.12950907	17.36454573	17.15702027	17.17			
1977	08/07/2019 02:00	19.1156295	17.36641941	17.16266225	17.158			
1978	08/07/2019 02:15	19.10248608	17.3680064	17.16789507	17.147			
1979	08/07/2019 02:30	19.09016842	17.36932296	17.17272772	17.137			
1980	08/07/2019 02:45	19.07868322	17.3703862	17.17717011	17.126			
1981	08/07/2019 03:00	19.06802613	17.37121402	17.18123303	17.116			
1982	08/07/2019 03:15	19.0581604	17.37182479	17.18492808	17.106			
1983	08/07/2019 03:30	19.04900833	17.37223698	17.18826679	17.095			
1984	08/07/2019 03:45	19.04046171	17.37246856	17.19126104	17.086			
1985	08/07/2019 04:00	19.03244942	17.37253636	17.19392366	17.077			
1986	08/07/2019 04:15	19.02494081	17.37245575	17.1962683	17.068			
1987	08/07/2019 04:30	19.01793807	17.37224051	17.19830945	17.06			
1988	08/07/2019 04:45	19.01161045	17.3719035	17.20006161	17.051			
1989	08/07/2019 05:00	19.00616931	17.37145748	17.20153896	17.043			
1990	08/07/2019 05:15	19.00182813	17.37091583	17.20275588	17.036			
1991	08/07/2019 05:30	18.99878469	17.37029316	17.2037266	17.028			
1992	08/07/2019 05:45	18.99714676	17.36960575	17.20446505	17.021			
1993	08/07/2019 06:00	18.99691769	17.36887159	17.2049854	17.015			
1994	08/07/2019 06:15	18.99802653	17.36811014	17.20530224	17.009			
1995	08/07/2019 06:30	19.00033125	17.36734157	17.20543138	17.005			
1996	08/07/2019 06:45	19.00371623	17.3665861	17.2053893	17			
1997	08/07/2019 07:00	19.00816176	17.36586352	17.2051926	16.996			
1998	08/07/2019 07:15	19.01376875	17.36519318	17.20485802	16.993			
1999	08/07/2019 07:30	19.02056049	17.36459427	17.20440284	16.991			
2000	08/07/2019 07:45	19.02842171	17.36408597	17.20384529	16.99			
2001	08/07/2019 08:00	19.03708115	17.36368676	17.20320344	16.988			
2002	08/07/2019 08:15	19.04627804	17.36341342	17.20249507	16.988			
2003	08/07/2019 08:30	19.05598959	17.36328042	17.20173875	16.99			
2004	08/07/2019 08:45	19.06635615	17.36330026	17.20095353	16.991			
2005	08/07/2019 09:00	19.07755263	17.36348405	17.20015815	16.993			
2006	08/07/2019 09:15	19.08973822	17.36384216	17.19937084	16.996			
2007	08/07/2019 09:30	19.10304871	17.36438496	17.19860895	16.999			
2008	08/07/2019 09:45	19.11749273	17.36512374	17.19788843	17.002			
2009	08/07/2019 10:00	19.13291797	17.36607052	17.1972238	17.006			
2010	08/07/2019 10:15	19.14914749	17.36723716	17.1966295	17.012			
2011	08/07/2019 10:30	19.16614216	17.36863467	17.19612042	17.018			
2012	08/07/2019 10:45	19.18409587	17.3702734	17.19571131	17.024			
2013	08/07/2019 11:00	19.20320398	17.3721638	17.19541635	17.031			
2014	08/07/2019 11:15	19.22345358	17.37431692	17.19524994	17.04			
2015	08/07/2019 11:30	19.24450709	17.37674419	17.19522692	17.049			
2016	08/07/2019 11:45	19.26581855	17.37945632	17.1953618	17.058			
2017	08/07/2019 12:00	19.28686536	17.38246155	17.19566828	17.068			
2018	08/07/2019 12:15	19.30730991	17.3857639	17.19615943	17.079			
2019	08/07/2019 12:30	19.32701464	17.3893624	17.19684821	17.091			
2020	08/07/2019 12:45	19.34594136	17.39325092	17.19774721	17.103			
2021	08/07/2019 13:00	19.36419672	17.39741906	17.19886785	17.115			
2022	08/07/2019 13:15	19.3818639	17.40185328	17.20021898	17.126			
2023	08/07/2019 13:30	19.39890401	17.40653779	17.20180669	17.138			
2024	08/07/2019 13:45	19.415199	17.41145558	17.20363415	17.149			
2025	08/07/2019 14:00	19.43040351	17.41658869	17.20570241	17.161			
2026	08/07/2019 14:15	19.44417608	17.42191775	17.20801116	17.173			
2027	08/07/2019 14:30	19.45617434	17.42742109	17.21055801	17.183			
2028	08/07/2019 14:45	19.46624117	17.43307405	17.21333912	17.195			
2029	08/07/2019 15:00	19.47435598	17.438849	17.216349	17.205			
2030	08/07/2019 15:15	19.48058046	17.44471573	17.2195798	17.214			
2031	08/07/2019 15:30	19.48502152	17.45064226	17.22302127	17.223			
2032	08/07/2019 15:45	19.48781793	17.4565958	17.22666155	17.232			
2033	08/07/2019 16:00	19.48909752	17.46254363	17.23048772	17.24			
2034	08/07/2019 16:15	19.4890325	17.4684539	17.2344844	17.245			
2035	08/07/2019 16:30	19.48777846	17.47429661	17.23863386	17.251			
2036	08/07/2019 16:45	19.48541303	17.48004421	17.24291702	17.256			
2037	08/07/2019 17:00	19.48199615	17.48567193	17.24731337	17.259			
2038	08/07/2019 17:15	19.47756947	17.49115773	17.25180145	17.262			
2039	08/07/2019 17:30	19.47222564	17.49648238	17.25635997	17.265			
2040	08/07/2019 17:45	19.46600759	17.50162918	17.26096789	17.266			
2041	08/07/2019 18:00	19.45895826	17.50658355	17.26560395	17.266			
2042	08/07/2019 18:15	19.45111495	17.51133288	17.27024814	17.268			
2043	08/07/2019 18:30	19.44240982	17.51586607	17.27488114	17.266			
2044	08/07/2019 18:45	19.43275435	17.52017287	17.27948458	17.266			
2045	08/07/2019 19:00	19.42204023	17.52424332	17.28404046	17.263			
2046	08/07/2019 19:15	19.41015557	17.52806716	17.28853192	17.262			
2047	08/07/2019 19:30	19.39705087	17.53163343	17.29294332	17.259			
2048	08/07/2019 19:45	19.38272505	17.53493028	17.29725898	17.254			
2049	08/07/2019 20:00	19.36726822	17.5379452	17.30146322	17.25			
2050	08/07/2019 20:15	19.35081082	17.5406655	17.30554083	17.245			
2051	08/07/2019 20:30	19.33351813	17.54307917	17.30947774	17.24			
2052	08/07/2019 20:45	19.31543427	17.54517518	17.31325976	17.232			
2053	08/07/2019 21:00	19.29659684	17.54694326	17.31687249	17.225			
2054	08/07/2019 21:15	19.27705896	17.54837394	17.32030172	17.217			
2055	08/07/2019 21:30	19.25686416	17.54945876	17.32353357	17.208			
2056	08/07/2019 21:45	19.23605425	17.55019047	17.32655417	17.198			
2057	08/07/2019 22:00	19.21462179	17.55056277	17.32934946	17.187			
2058	08/07/2019 22:15	19.19260016	17.55057007	17.33190615	17.177			
2059	08/07/2019 22:30	19.17004556	17.55020745	17.33421188	17.165			
2060	08/07/2019 22:45	19.14703357	17.54947085	17.33625515	17.153			
2061	08/07/2019 23:00	19.1236796	17.54835743	17.33802566	17.141			
2062	08/07/2019 23:15	19.10006875	17.54686559	17.33951424	17.128			
2063	08/07/2019 23:30	19.07629973	17.54499483	17.34071283	17.115			
2064	08/07/2019 23:45	19.05249649	17.54274585	17.34161353	17.1			
2065	09/07/2019 00:00	19.02878122	17.54012089	17.34220816	17.085			
2066	09/07/2019 00:15	19.00526675	17.5371242	17.34248938	17.071			
2067	09/07/2019 00:30	18.98208589	17.53376245	17.34245074	17.055			
2068	09/07/2019 00:45	18.95931447	17.5300446	17.342087	17.04			
2069	09/07/2019 01:00	18.93704037	17.52598158	17.34139471	17.025			
2070	09/07/2019 01:15	18.91534377	17.521586	17.34037187	17.009			
2071	09/07/2019 01:30	18.89430553	17.51687193	17.33901806	16.994			
2072	09/07/2019 01:45	18.87397979	17.51185464	17.3373341	16.978			
2073	09/07/2019 02:00	18.85445431	17.50655037	17.33532222	16.963			
2074	09/07/2019 02:15	18.83592821	17.5009766	17.33298562	16.947			
2075	09/07/2019 02:30	18.81856234	17.49515206	17.33032863	16.932			
2076	09/07/2019 02:45	18.80250967	17.48909685	17.32735683	16.917			
2077	09/07/2019 03:00	18.7878498	17.48283264	17.32407695	16.902			
2078	09/07/2019 03:15	18.77454672	17.47638273	17.32049651	16.887			
2079	09/07/2019 03:30	18.76252304	17.46977176	17.31662468	16.874			
2080	09/07/2019 03:45	18.75172406	17.46302511	17.31247214	16.86			
2081	09/07/2019 04:00	18.74210352	17.45616836	17.3080514	16.848			
2082	09/07/2019 04:15	18.73368009	17.44922685	17.30337674	16.836			
2083	09/07/2019 04:30	18.72645709	17.44222544	17.298464	16.825			
2084	09/07/2019 04:45	18.7203879	17.43518828	17.29332995	16.814			
2085	09/07/2019 05:00	18.71537911	17.42813864	17.28799194	16.804			
2086	09/07/2019 05:15	18.71125545	17.42109848	17.28246799	16.795			
2087	09/07/2019 05:30	18.70781291	17.41408795	17.27677647	16.786			
2088	09/07/2019 05:45	18.70482207	17.40712478	17.27093587	16.778			
2089	09/07/2019 06:00	18.70210188	17.40022355	17.26496496	16.771			
2090	09/07/2019 06:15	18.69958013	17.39339554	17.25888247	16.764			
2091	09/07/2019 06:30	18.69734857	17.38664942	17.25270688	16.758			
2092	09/07/2019 06:45	18.6954877	17.3799921	17.24645478	16.75			
2093	09/07/2019 07:00	18.69408469	17.37342928	17.24014199	16.746			
2094	09/07/2019 07:15	18.69317863	17.3669657	17.23378355	16.74			
2095	09/07/2019 07:30	18.6928279	17.36060555	17.22739298	16.734			
2096	09/07/2019 07:45	18.69303128	17.35435289	17.22098224	16.729			
2097	09/07/2019 08:00	18.69391509	17.34821227	17.21456265	16.725			
2098	09/07/2019 08:15	18.6956489	17.34218922	17.20814475	16.72			
2099	09/07/2019 08:30	18.69848968	17.3362908	17.20173892	16.717			
2100	09/07/2019 08:45	18.70268605	17.33052598	17.19535579	16.714			
2101	09/07/2019 09:00	18.70840618	17.32490617	17.18900592	16.711			
2102	09/07/2019 09:15	18.71567802	17.31944538	17.18270039	16.71			
2103	09/07/2019 09:30	18.72447965	17.31416005	17.17645041	16.708			
2104	09/07/2019 09:45	18.73478035	17.3090687	17.17026758	16.708			
2105	09/07/2019 10:00	18.74639542	17.30419115	17.16416507	16.71			
2106	09/07/2019 10:15	18.75900011	17.29954713	17.15815718	16.711			
2107	09/07/2019 10:30	18.77228286	17.2951551	17.15225841	16.713			
2108	09/07/2019 10:45	18.78601856	17.29103146	17.14648375	16.717			
2109	09/07/2019 11:00	18.80001018	17.28719019	17.14084918	16.722			
2110	09/07/2019 11:15	18.81402129	17.28364227	17.13537059	16.726			
2111	09/07/2019 11:30	18.82776036	17.28039479	17.13006341	16.732			
2112	09/07/2019 11:45	18.84094827	17.27745014	17.12494227	16.738			
2113	09/07/2019 12:00	18.85331706	17.27480554	17.12002049	16.744			
2114	09/07/2019 12:15	18.86462758	17.27245275	17.11530931	16.75			
2115	09/07/2019 12:30	18.87473313	17.27037809	17.11081756	16.756			
2116	09/07/2019 12:45	18.88360118	17.26856295	17.10655276	16.764			
2117	09/07/2019 13:00	18.89128511	17.26698511	17.10252016	16.769			
2118	09/07/2019 13:15	18.89778744	17.26562006	17.09872216	16.775			
2119	09/07/2019 13:30	18.90309172	17.26444211	17.09515871	16.781			
2120	09/07/2019 13:45	18.90716318	17.26342494	17.09182728	16.786			
2121	09/07/2019 14:00	18.91005136	17.26254213	17.08872254	16.79			
2122	09/07/2019 14:15	18.91184624	17.2617678	17.08583712	16.795			
2123	09/07/2019 14:30	18.91264388	17.26107719	17.08316231	16.799			
2124	09/07/2019 14:45	18.9124972	17.26044685	17.08068788	16.802			
2125	09/07/2019 15:00	18.91143064	17.2598545	17.07840229	16.805			
2126	09/07/2019 15:15	18.90951117	17.25927916	17.07629275	16.807			
2127	09/07/2019 15:30	18.90681572	17.25870156	17.07434501	16.808			
2128	09/07/2019 15:45	18.90334091	17.25810425	17.07254437	16.81			
2129	09/07/2019 16:00	18.8990411	17.25747131	17.0708758	16.81			
2130	09/07/2019 16:15	18.89383929	17.25678798	17.06932454	16.811			
2131	09/07/2019 16:30	18.88757467	17.25604002	17.06787578	16.81			
2132	09/07/2019 16:45	18.88009931	17.25521291	17.06651504	16.81			
2133	09/07/2019 17:00	18.87134521	17.25429154	17.0652278	16.808			
2134	09/07/2019 17:15	18.8612524	17.25325982	17.06399986	16.807			
2135	09/07/2019 17:30	18.84985879	17.2521007	17.06281699	16.804			
2136	09/07/2019 17:45	18.83727702	17.25079654	17.06166473	16.801			
2137	09/07/2019 18:00	18.82367193	17.24932989	17.06052763	16.796			
2138	09/07/2019 18:15	18.8091517	17.24768384	17.05938988	16.792			
2139	09/07/2019 18:30	18.79387175	17.24584224	17.05823536	16.786			
2140	09/07/2019 18:45	18.77801063	17.24379033	17.05704788	16.78			
2141	09/07/2019 19:00	18.76174357	17.24151561	17.05581072	16.772			
2142	09/07/2019 19:15	18.74520569	17.23900854	17.05450726	16.765			
2143	09/07/2019 19:30	18.72850426	17.23626269	17.05312231	16.758			
2144	09/07/2019 19:45	18.71173465	17.23327462	17.05164182	16.749			
2145	09/07/2019 20:00	18.69497769	17.23004355	17.0500524	16.74			
2146	09/07/2019 20:15	18.6782721	17.22657102	17.04834157	16.731			
2147	09/07/2019 20:30	18.66162049	17.22286031	17.04649711	16.72			
2148	09/07/2019 20:45	18.64503675	17.21891619	17.044508	16.711			
2149	09/07/2019 21:00	18.62852464	17.2147447	17.04236508	16.701			
2150	09/07/2019 21:15	18.61202564	17.21035248	17.04006113	16.691			
2151	09/07/2019 21:30	18.59552764	17.20574615	17.03759016	16.68			
2152	09/07/2019 21:45	18.57899677	17.20093192	17.03494745	16.67			
2153	09/07/2019 22:00	18.56239344	17.19591542	17.03212933	16.659			
2154	09/07/2019 22:15	18.54567541	17.1907017	17.02913349	16.649			
2155	09/07/2019 22:30	18.52874489	17.18529508	17.02595864	16.638			
2156	09/07/2019 22:45	18.51156193	17.17969905	17.02260407	16.627			
2157	09/07/2019 23:00	18.49405342	17.17391616	17.01906885	16.615			
2158	09/07/2019 23:15	18.47607439	17.16794728	17.0153521	16.604			
2159	09/07/2019 23:30	18.45757938	17.16179132	17.01145301	16.592			
2160	09/07/2019 23:45	18.43853643	17.15544552	17.00737079	16.58			
2161	10/07/2019 00:00	18.41882438	17.14890521	17.00310413	16.567			
2162	10/07/2019 00:15	18.39838398	17.14216329	16.99865168	16.555			
2163	10/07/2019 00:30	18.37734579	17.1352108	16.9940121	16.542			
2164	10/07/2019 00:45	18.35591521	17.12803873	16.9891834	16.528			
2165	10/07/2019 01:00	18.3342914	17.1206401	16.98416212	16.513			
2166	10/07/2019 01:15	18.31259302	17.11301124	16.97894459	16.5			
2167	10/07/2019 01:30	18.2908879	17.10515194	16.97352729	16.485			
2168	10/07/2019 01:45	18.26921798	17.09706476	16.96790681	16.47			
2169	10/07/2019 02:00	18.24762249	17.08875402	16.96207999	16.455			
2170	10/07/2019 02:15	18.22617748	17.08022481	16.95604492	16.441			
2171	10/07/2019 02:30	18.20501944	17.07148259	16.94979979	16.424			
2172	10/07/2019 02:45	18.18430321	17.0625336	16.94334306	16.409			
2173	10/07/2019 03:00	18.16411228	17.05338529	16.93667357	16.393			
2174	10/07/2019 03:15	18.1445373	17.04404636	16.92979011	16.376			
2175	10/07/2019 03:30	18.12570674	17.03452688	16.92269291	16.362			
2176	10/07/2019 03:45	18.10783731	17.02483857	16.91538327	16.345			
2177	10/07/2019 04:00	18.091232	17.01499565	16.90786362	16.33			
2178	10/07/2019 04:15	18.07608922	17.00501564	16.90013783	16.315			
2179	10/07/2019 04:30	18.06244135	16.99491966	16.89221175	16.301			
2180	10/07/2019 04:45	18.05018895	16.98473203	16.88409259	16.286			
2181	10/07/2019 05:00	18.03918176	16.97447921	16.87578793	16.271			
2182	10/07/2019 05:15	18.02928944	16.96418815	16.86730569	16.257			
2183	10/07/2019 05:30	18.02048065	16.95388435	16.8586556	16.245			
2184	10/07/2019 05:45	18.01284357	16.94359094	16.8498504	16.234			
2185	10/07/2019 06:00	18.00648348	16.93332847	16.84090482	16.222			
2186	10/07/2019 06:15	18.00155076	16.92311551	16.8318344	16.211			
2187	10/07/2019 06:30	17.99808989	16.9129694	16.82265504	16.201			
2188	10/07/2019 06:45	17.99607235	16.90290682	16.81338323	16.192			
2189	10/07/2019 07:00	17.99536431	16.89294438	16.80403565	16.183			
2190	10/07/2019 07:15	17.99576292	16.88309895	16.79463016	16.177			
2191	10/07/2019 07:30	17.99701942	16.87338753	16.7851848	16.169			
2192	10/07/2019 07:45	17.99884405	16.86382672	16.77571841	16.165			
2193	10/07/2019 08:00	18.0009598	16.85443178	16.7662498	16.159			
2194	10/07/2019 08:15	18.00322443	16.84521577	16.75679787	16.156			
2195	10/07/2019 08:30	18.00557301	16.83618884	16.74738165	16.153			
2196	10/07/2019 08:45	18.00809334	16.82735805	16.73801947	16.15			
2197	10/07/2019 09:00	18.01101609	16.81872796	16.72872792	16.147			
2198	10/07/2019 09:15	18.01462226	16.8103018	16.71952232	16.146			
2199	10/07/2019 09:30	18.01901666	16.80208287	16.71041596	16.143			
2200	10/07/2019 09:45	18.02407012	16.79407528	16.70141974	16.141			
2201	10/07/2019 10:00	18.02964948	16.78628402	16.69254358	16.141			
2202	10/07/2019 10:15	18.03572434	16.77871478	16.68379859	16.143			
2203	10/07/2019 10:30	18.0423613	16.77137361	16.67519713	16.144			
2204	10/07/2019 10:45	18.04966838	16.76426683	16.66675076	16.144			
2205	10/07/2019 11:00	18.05772668	16.75740106	16.65846973	16.146			
2206	10/07/2019 11:15	18.06661942	16.75078363	16.65036267	16.147			
2207	10/07/2019 11:30	18.07620421	16.74442256	16.64243742	16.15			
2208	10/07/2019 11:45	18.08608434	16.73832583	16.63470109	16.152			
2209	10/07/2019 12:00	18.09576791	16.73250009	16.62716083	16.156			
2210	10/07/2019 12:15	18.10472699	16.72694936	16.61982357	16.159			
2211	10/07/2019 12:30	18.11244647	16.72167359	16.61269645	16.164			
2212	10/07/2019 12:45	18.11849439	16.71666717	16.60578643	16.168			
2213	10/07/2019 13:00	18.12266167	16.71191764	16.59909942	16.172			
2214	10/07/2019 13:15	18.1250824	16.70740574	16.59264028	16.177			
2215	10/07/2019 13:30	18.12596096	16.70310671	16.58641185	16.18			
2216	10/07/2019 13:45	18.12538844	16.69899211	16.58041412	16.183			
2217	10/07/2019 14:00	18.12338154	16.69503167	16.57464441	16.186			
2218	10/07/2019 14:15	18.11991059	16.69119475	16.56909693	16.187			
2219	10/07/2019 14:30	18.11490339	16.68745093	16.56376342	16.189			
2220	10/07/2019 14:45	18.10837218	16.68377037	16.55863333	16.189			
2221	10/07/2019 15:00	18.1003984	16.68012417	16.55369297	16.187			
2222	10/07/2019 15:15	18.09107646	16.67648454	16.54892632	16.186			
2223	10/07/2019 15:30	18.08050996	16.67282498	16.54431623	16.184			
2224	10/07/2019 15:45	18.06880518	16.66912056	16.53984441	16.18			
2225	10/07/2019 16:00	18.0559361	16.66534772	16.53549104	16.175			
2226	10/07/2019 16:15	18.04183731	16.66148361	16.53123605	16.171			
2227	10/07/2019 16:30	18.02650439	16.65750574	16.52705955	16.165			
2228	10/07/2019 16:45	18.00991885	16.65339176	16.52294157	16.158			
2229	10/07/2019 17:00	17.99205739	16.64911926	16.51886175	16.15			
2230	10/07/2019 17:15	17.97287956	16.64466557	16.51479914	16.141			
2231	10/07/2019 17:30	17.95241675	16.64000801	16.51073228	16.131			
2232	10/07/2019 17:45	17.93070536	16.63512473	16.50663877	16.119			
2233	10/07/2019 18:00	17.90774575	16.62999497	16.50249566	16.107			
2234	10/07/2019 18:15	17.88360117	16.62459904	16.49828073	16.095			
2235	10/07/2019 18:30	17.85834089	16.61891779	16.49397211	16.08			
2236	10/07/2019 18:45	17.83207098	16.61293238	16.48954794	16.065			
2237	10/07/2019 19:00	17.80494425	16.60662472	16.48498659	16.049			
2238	10/07/2019 19:15	17.77706523	16.59997833	16.48026685	16.032			
2239	10/07/2019 19:30	17.74855573	16.59297915	16.47536857	16.015			
2240	10/07/2019 19:45	17.7195426	16.58561607	16.47027181	15.995			
2241	10/07/2019 20:00	17.69010483	16.57788085	16.46495714	15.976			
2242	10/07/2019 20:15	17.66036372	16.569768	16.45940561	15.955			
2243	10/07/2019 20:30	17.63037393	16.56127443	16.45359921	15.934			
2244	10/07/2019 20:45	17.60021268	16.55239915	16.4475217	15.913			
2245	10/07/2019 21:00	17.56994964	16.54314293	16.44115884	15.891			
2246	10/07/2019 21:15	17.5396903	16.53350824	16.43449787	15.868			
2247	10/07/2019 21:30	17.50951431	16.52349912	16.42752738	15.845			
2248	10/07/2019 21:45	17.47940676	16.51312057	16.42023767	15.822			
2249	10/07/2019 22:00	17.44938111	16.50237814	16.41261998	15.797			
2250	10/07/2019 22:15	17.41942831	16.49127801	16.40466662	15.773			
2251	10/07/2019 22:30	17.38947774	16.47982699	16.39637161	15.749			
2252	10/07/2019 22:45	17.35949106	16.46803251	16.3877306	15.724			
2253	10/07/2019 23:00	17.32946525	16.45590265	16.37874053	15.699			
2254	10/07/2019 23:15	17.2993537	16.44344584	16.36940019	15.675			
2255	10/07/2019 23:30	17.26913551	16.43067035	16.35970947	15.649			
2256	10/07/2019 23:45	17.23880708	16.41758375	16.34966914	15.624			
2257	11/07/2019 00:00	17.20836198	16.4041925	16.33927985	15.597			
2258	11/07/2019 00:15	17.1778381	16.39050203	16.32854279	15.572			
2259	11/07/2019 00:30	17.14727212	16.37651704	16.31745948	15.545			
2260	11/07/2019 00:45	17.11671936	16.36224193	16.30603136	15.518			
2261	11/07/2019 01:00	17.08626029	16.3476811	16.29426106	15.493			
2262	11/07/2019 01:15	17.05597529	16.33283902	16.28215226	15.466			
2263	11/07/2019 01:30	17.02601722	16.31772038	16.26970895	15.439			
2264	11/07/2019 01:45	16.99665885	16.30233107	16.25693445	15.411			
2265	11/07/2019 02:00	16.96818188	16.28667931	16.24383175	15.384			
2266	11/07/2019 02:15	16.94087695	16.27077646	16.23040431	15.357			
2267	11/07/2019 02:30	16.91508947	16.25463775	16.21665712	15.331			
2268	11/07/2019 02:45	16.89111123	16.23828284	16.20259711	15.305			
2269	11/07/2019 03:00	16.86913215	16.22173559	16.1882328	15.279			
2270	11/07/2019 03:15	16.84926135	16.20502318	16.17357481	15.255			
2271	11/07/2019 03:30	16.83161042	16.18817607	16.15863601	15.231			
2272	11/07/2019 03:45	16.81624806	16.1712278	16.14343194	15.209			
2273	11/07/2019 04:00	16.80320762	16.15421446	16.12798105	15.188			
2274	11/07/2019 04:15	16.79251486	16.13717426	16.11230377	15.167			
2275	11/07/2019 04:30	16.78409049	16.12014666	16.09642278	15.149			
2276	11/07/2019 04:45	16.77801902	16.10317181	16.0803626	15.131			
2277	11/07/2019 05:00	16.77448088	16.08629035	16.06415001	15.116			
2278	11/07/2019 05:15	16.77375036	16.06954353	16.04781465	15.103			
2279	11/07/2019 05:30	16.7761391	16.05297353	16.03138865	15.091			
2280	11/07/2019 05:45	16.78187056	16.03662434	16.01490591	15.081			
2281	11/07/2019 06:00	16.79101472	16.02054247	15.99840114	15.072			
2282	11/07/2019 06:15	16.80354699	16.00477694	15.98190999	15.066			
2283	11/07/2019 06:30	16.81934475	15.98937841	15.96546879	15.061			
2284	11/07/2019 06:45	16.83820538	15.97439798	15.94911438	15.058			
2285	11/07/2019 07:00	16.85991679	15.95988593	15.93288579	15.06			
2286	11/07/2019 07:15	16.88437326	15.94589067	15.91682471	15.063			
2287	11/07/2019 07:30	16.91154983	15.9324582	15.90097523	15.069			
2288	11/07/2019 07:45	16.94141394	15.91963212	15.88538224	15.076			
2289	11/07/2019 08:00	16.97390635	15.90745393	15.87009002	15.085			
2290	11/07/2019 08:15	17.00887813	15.89596296	15.85514196	15.097			
2291	11/07/2019 08:30	17.04613231	15.88519611	15.84058146	15.112			
2292	11/07/2019 08:45	17.08546696	15.87518764	15.82645096	15.127			
2293	11/07/2019 09:00	17.12661354	15.86596889	15.81279199	15.146			
2294	11/07/2019 09:15	17.1692431	15.85756778	15.799645	15.166			
2295	11/07/2019 09:30	17.2129716	15.85000782	15.78704891	15.188			
2296	11/07/2019 09:45	17.25747928	15.84330686	15.77504219	15.214			
2297	11/07/2019 10:00	17.30257503	15.8374766	15.76366173	15.239			
2298	11/07/2019 10:15	17.34810098	15.83252298	15.75294163	15.266			
