dates,temperature_stream,dH
15-10-2023 11:15,13.2,0.06515822784810119
15-10-2023 11:30,13.18,0.0654708860759494
15-10-2023 11:45,13.162,0.06404784810126582
15-10-2023 12:00,13.148,0.06459645569620254
15-10-2023 12:15,13.138,0.0641103797468354
15-10-2023 12:30,13.123,0.06492240506329115
15-10-2023 12:45,13.108,0.06444962025316453
15-10-2023 13:00,13.093,0.06400215189873412
15-10-2023 13:15,13.079,0.06455075949367084
15-10-2023 13:30,13.064,0.06480582278481016
15-10-2023 13:45,13.051,0.06450873417721517
15-10-2023 14:00,13.037,0.0647662025316455
15-10-2023 14:15,13.025,0.06456645569620247
15-10-2023 14:30,13.016,0.06420303797468348
15-10-2023 14:45,13.005,0.06470822784810118
15-10-2023 15:00,12.993,0.06547683544303791
15-10-2023 15:15,12.978,0.06633316455696205
15-10-2023 15:30,12.965,0.06504873417721516
15-10-2023 15:45,12.95,0.06431012658227848
15-10-2023 16:00,12.939,0.06469506329113926
15-10-2023 16:15,12.927,0.06486240506329118
15-10-2023 16:30,12.916,0.06463974683544306
15-10-2023 16:45,12.904,0.06502227848101257
15-10-2023 17:00,12.892,0.06386050632911384
15-10-2023 17:15,12.882,0.06398202531645573
15-10-2023 17:30,12.873,0.06432113924050635
15-10-2023 17:45,12.865,0.06459303797468349
15-10-2023 18:00,12.855,0.06502468354430378
15-10-2023 18:15,12.847,0.06440417721518985
15-10-2023 18:30,12.837,0.06379784810126579
15-10-2023 18:45,12.826,0.06524607594936702
15-10-2023 19:00,12.817,0.06483835443037968
15-10-2023 19:15,12.806,0.06362835443037966
15-10-2023 19:30,12.796,0.06485746835443033
15-10-2023 19:45,12.782,0.06357063291139231
15-10-2023 20:00,12.772,0.06528708860759487
15-10-2023 20:15,12.758,0.06303189873417721
15-10-2023 20:30,12.745,0.06415886075949366
15-10-2023 20:45,12.73,0.06419240506329116
15-10-2023 21:00,12.711,0.06342518987341765
15-10-2023 21:15,12.696,0.06428151898734179
15-10-2023 21:30,12.683,0.06487683544303802
15-10-2023 21:45,12.666,0.06343721518987343
15-10-2023 22:00,12.651,0.0639581012658228
15-10-2023 22:15,12.633,0.06415531645569625
15-10-2023 22:30,12.616,0.06486126582278483
15-10-2023 22:45,12.598,0.06469772151898727
15-10-2023 23:00,12.582,0.06484911392405054
15-10-2023 23:15,12.57,0.06441518987341764
15-10-2023 23:30,12.557,0.06474468354430384
15-10-2023 23:45,12.547,0.06510670886075953
16-10-2023 00:00,12.533,0.0651236708860759
16-10-2023 00:15,12.521,0.06480367088607596
16-10-2023 00:30,12.512,0.06586430379746828
16-10-2023 00:45,12.505,0.06464493670886069
16-10-2023 01:00,12.499,0.06416848101265822
16-10-2023 01:15,12.493,0.06331227848101262
16-10-2023 01:30,12.485,0.06505253164556958
16-10-2023 01:45,12.473,0.06558063291139236
