dates,temperature_stream,dH
18-06-2019 15:45,13.494,-0.023032709695788106
18-06-2019 16:00,13.433,-0.02269011652235642
18-06-2019 16:15,13.373,-0.022901086839244425
18-06-2019 16:30,13.318,-0.023190501763585922
18-06-2019 16:45,13.279,-0.023352269000664647
18-06-2019 17:00,13.254,-0.023424650944639865
18-06-2019 17:15,13.228,-0.022644926516755003
18-06-2019 17:30,13.198,-0.02361967279708646
18-06-2019 17:45,13.156,-0.024844987364887487
18-06-2019 18:00,13.111,-0.025264105617989786
18-06-2019 18:15,13.079,-0.02526335461409423
18-06-2019 18:30,13.058,-0.02455745437963695
18-06-2019 18:45,13.035,-0.023663779674316415
18-06-2019 19:00,13.013,-0.024028301956327474
18-06-2019 19:15,12.986,-0.0238865044261523
18-06-2019 19:30,12.951,-0.02354391893413432
18-06-2019 19:45,12.921,-0.023762704490010153
18-06-2019 20:00,12.892,-0.02270875185213353
18-06-2019 20:15,12.834,-0.02430236953679008
18-06-2019 20:30,12.796,-0.02531705411989872
18-06-2019 20:45,12.77,-0.024908493089609823
18-06-2019 21:00,12.745,-0.024507594674005213
18-06-2019 21:15,12.733,-0.02367312205521758
18-06-2019 21:30,12.716,-0.023918090705459645
18-06-2019 21:45,12.698,-0.02379680739443363
18-06-2019 22:00,12.674,-0.02297098245433227
18-06-2019 22:15,12.644,-0.02170237136104958
18-06-2019 22:30,12.61,-0.022195735204026096
18-06-2019 22:45,12.583,-0.02185075703529151
18-06-2019 23:00,12.551,-0.02213921165380105
18-06-2019 23:15,12.521,-0.021914678456627937
18-06-2019 23:30,12.509,-0.021298798350953496
18-06-2019 23:45,12.491,-0.02139362789573597
19-06-2019 00:00,12.473,-0.02153032801772685
19-06-2019 00:15,12.453,-0.019813230450434732
19-06-2019 00:30,12.444,-0.02032032027204399
19-06-2019 00:45,12.441,-0.0187816738448366
19-06-2019 01:00,12.437,-0.018864451335997675
19-06-2019 01:15,12.453,-0.018591153755952928
19-06-2019 01:30,12.456,-0.019246782511340373
19-06-2019 01:45,12.459,-0.019089689275740646
19-06-2019 02:00,12.477,-0.019487461974669995
19-06-2019 02:15,12.506,-0.020006567774287044
19-06-2019 02:30,12.576,-0.019551346898886938
19-06-2019 02:45,12.606,-0.018856059875354075
19-06-2019 03:00,12.65,-0.020642038209905733
19-06-2019 03:15,12.754,-0.020513936276093204
19-06-2019 03:30,12.855,-0.020396365797971126
19-06-2019 03:45,12.975,-0.020505976833498855
19-06-2019 04:00,12.912,-0.019577839410896452
19-06-2019 04:15,12.95,-0.019768482900118057
19-06-2019 04:30,12.963,-0.019941765475021193
19-06-2019 04:45,13.016,-0.019613485301531647
