dates,temperature_stream,dH
29-08-2019 00:45,22.78,0.040730780564964784
29-08-2019 01:00,22.748,0.04154128443111586
29-08-2019 01:15,22.718,0.04133745716402178
29-08-2019 01:30,22.706,0.040361270459697195
29-08-2019 01:45,22.688,0.04081580822687525
29-08-2019 02:00,22.67,0.041362078956308196
29-08-2019 02:15,22.65,0.03820746030201599
29-08-2019 02:30,22.641,0.0395064857505205
29-08-2019 02:45,22.638,0.036717998284765845
29-08-2019 03:00,22.634,0.03717500782796613
29-08-2019 03:15,22.65,0.03692096837955545
29-08-2019 03:30,22.653,0.03852477577097967
29-08-2019 03:45,22.656,0.03850164997635007
29-08-2019 04:00,22.674,0.03958527800303798
29-08-2019 04:15,22.703,0.0409072785883471
29-08-2019 04:30,22.773,0.04027476264422577
29-08-2019 04:45,22.803,0.03915561685414696
29-08-2019 05:00,22.847,0.04299080216583551
29-08-2019 05:15,22.951,0.04298802924882681
29-08-2019 05:30,23.052,0.04299586594110865
29-08-2019 05:45,23.172,0.04344630872789594
29-08-2019 06:00,23.109,0.04181009273165714
29-08-2019 06:15,23.147,0.042396945550435376
29-08-2019 06:30,23.16,0.04293468260109932
29-08-2019 06:45,23.213,0.0424535017439391
29-08-2019 07:00,23.318,0.04134135933827502
29-08-2019 07:15,23.478,0.039923148079838794
29-08-2019 07:30,23.606,0.038673049666289705
29-08-2019 07:45,23.694,0.037399428021516024
29-08-2019 08:00,23.795,0.037513597849097996
29-08-2019 08:15,23.805,0.03595897159481339
29-08-2019 08:30,23.911,0.034410059748135255
29-08-2019 08:45,24.121,0.03589749785236035
29-08-2019 09:00,24.307,0.032188254605590244
29-08-2019 09:15,24.368,0.033040649900338184
29-08-2019 09:30,24.536,0.03075576927054737
29-08-2019 09:45,24.723,0.030811901660331587
29-08-2019 10:00,24.778,0.02895468750517741
29-08-2019 10:15,24.79,0.029952843174807314
29-08-2019 10:30,24.889,0.025322414276169453
29-08-2019 10:45,24.977,0.026200309138389825
29-08-2019 11:00,25.013,0.026235104740734854
29-08-2019 11:15,25.149,0.0257459404758348
29-08-2019 11:30,25.321,0.022422421275263688
29-08-2019 11:45,25.511,0.020343250974383463
29-08-2019 12:00,25.67,0.01815354901448926
29-08-2019 12:15,25.761,0.016727869475472956
29-08-2019 12:30,25.763,0.017260965809130547
29-08-2019 12:45,25.724,0.01724987846634336
29-08-2019 13:00,25.688,0.01594487757918322
29-08-2019 13:15,25.637,0.016473079535021883
29-08-2019 13:30,25.608,0.014598054806739699
29-08-2019 13:45,25.545,0.01657927842434976
29-08-2019 14:00,25.431,0.016982737635932405
29-08-2019 14:15,25.333,0.014200664343093776
29-08-2019 14:30,25.26,0.014755756938535135
29-08-2019 14:45,25.155,0.016158117663237735
29-08-2019 15:00,25.067,0.015332060482566355
29-08-2019 15:15,24.974,0.016689957198795638
29-08-2019 15:30,24.893,0.016219336280389615
29-08-2019 15:45,24.819,0.018906801075449897
29-08-2019 16:00,24.769,0.017884686639842502
29-08-2019 16:15,24.714,0.018431638309698475
29-08-2019 16:30,24.651,0.018288064240317106
29-08-2019 16:45,24.578,0.017016434092447134
29-08-2019 17:00,24.491,0.017220610639624243
29-08-2019 17:15,24.4,0.018960617290260776
29-08-2019 17:30,24.32,0.01625706918674969
29-08-2019 17:45,24.244,0.018120865399001464
29-08-2019 18:00,24.163,0.016859762403079882
29-08-2019 18:15,24.103,0.017097696448803438
29-08-2019 18:30,24.055,0.01557340707393951
29-08-2019 18:45,24.013,0.01677751568089554
29-08-2019 19:00,23.977,0.018104690817587046
29-08-2019 19:15,23.944,0.01850437082468052
29-08-2019 19:30,23.914,0.015831446257322995
29-08-2019 19:45,23.873,0.017661623212354507
29-08-2019 20:00,23.834,0.017827095979585757
29-08-2019 20:15,23.792,0.018029983772291938
29-08-2019 20:30,23.762,0.018554949121886637
29-08-2019 20:45,23.735,0.01862908510507701
29-08-2019 21:00,23.706,0.018955900306065778
29-08-2019 21:15,23.672,0.019295963377908766
29-08-2019 21:30,23.639,0.021696212002769104
29-08-2019 21:45,23.606,0.020886483641898743
29-08-2019 22:00,23.568,0.022204037719903886
29-08-2019 22:15,23.548,0.023409884378055707
29-08-2019 22:30,23.526,0.02468879255846879
29-08-2019 22:45,23.5,0.02344967701671931
29-08-2019 23:00,23.475,0.025783690462409664
29-08-2019 23:15,23.439,0.024710412141543462
29-08-2019 23:30,23.413,0.025002906125311693
29-08-2019 23:45,23.385,0.026342840076470836
30-08-2019 00:00,23.363,0.02591788132226206
30-08-2019 00:15,23.327,0.023686437748505772
30-08-2019 00:30,23.3,0.02428990747416419
30-08-2019 00:45,23.278,0.026134587193370487
30-08-2019 01:00,23.254,0.02530441429568451
30-08-2019 01:15,23.226,0.026806399178816196
30-08-2019 01:30,23.186,0.02615057271460539
30-08-2019 01:45,23.166,0.025552825531744087
30-08-2019 02:00,23.16,0.024900604507381314
30-08-2019 02:15,23.157,0.026384030578267072
30-08-2019 02:30,23.156,0.026105660516445785
30-08-2019 02:45,23.153,0.025748203971522964
30-08-2019 03:00,23.144,0.026058242662666712
30-08-2019 03:15,23.133,0.026678672618467222
30-08-2019 04:15,23.241,0.027752640209419522
30-08-2019 04:30,23.241,0.028840724728114876
30-08-2019 04:45,23.278,0.02842885658520117
30-08-2019 05:00,23.36,0.02881436521445201
30-08-2019 05:15,23.394,0.02927493893369702
30-08-2019 05:30,23.515,0.03169272835882221
30-08-2019 05:45,23.604,0.031041632392797683
30-08-2019 06:00,23.694,0.02826265720941028
