dates,temperature_stream,dH
23-07-2015 14:00,18.224,0.08586432540741985
23-07-2015 14:15,18.081,0.08615286971616935
23-07-2015 14:30,18.057,0.08618939844700735
23-07-2015 14:45,18.057,0.08625677477563047
23-07-2015 15:00,18.176,0.08607151263420834
23-07-2015 15:15,18.176,0.08613639096485767
23-07-2015 15:30,18.2,0.0861626623532631
23-07-2015 15:45,18.224,0.08618694393876196
23-07-2015 16:00,18.2,0.08628276949199368
23-07-2015 16:15,18.224,0.08630223829905824
23-07-2015 16:30,18.2,0.08639272122216252
23-07-2015 16:45,18.176,0.0864801570739834
23-07-2015 17:00,18.176,0.08652740615732732
23-07-2015 17:15,18.152,0.08660806630604351
23-07-2015 17:30,18.176,0.08661121398789191
23-07-2015 17:45,18.152,0.08668429507114081
23-07-2015 18:00,18.129,0.08675179052915312
23-07-2015 18:15,18.105,0.0868166283472126
23-07-2015 18:30,18.081,0.08687714235554155
23-07-2015 18:45,18.057,0.08693322406700049
23-07-2015 19:00,18.01,0.0870201550386281
23-07-2015 19:15,17.962,0.08710403606377728
23-07-2015 19:30,17.915,0.0871817452585652
23-07-2015 19:45,17.891,0.08721942579633664
23-07-2015 20:00,17.843,0.08728935128622987
23-07-2015 20:15,17.796,0.08735309430409147
23-07-2015 20:30,17.772,0.08737686220682606
23-07-2015 20:45,17.724,0.08743299254107255
23-07-2015 21:00,17.677,0.08748312128028468
23-07-2015 21:15,17.629,0.08753042583460717
23-07-2015 21:30,17.605,0.0875365827376253
23-07-2015 21:45,17.558,0.0875740104698415
23-07-2015 22:00,17.534,0.08757212983693408
23-07-2015 22:15,17.486,0.08767193840441492
23-07-2015 22:30,17.439,0.08769810211667331
23-07-2015 22:45,17.415,0.08768554317904381
23-07-2015 23:00,17.368,0.08770522827139322
23-07-2015 23:15,17.32,0.08772356722511311
23-07-2015 23:30,17.296,0.08770236968934171
23-07-2015 23:45,17.249,0.08771417985581018
24-07-2015 00:00,17.201,0.08772544374625607
24-07-2015 00:15,17.153,0.0877349110111599
24-07-2015 00:30,17.106,0.08774133955765091
