dates,temperature_stream,dH
27-06-2016 12:45,13.939,-0.00991437206408254
27-06-2016 13:00,13.967,-0.009229813537186582
27-06-2016 13:15,13.985,-0.006941620113641814
27-06-2016 13:30,14.021,-0.0058661119050387005
27-06-2016 13:45,14.062,-0.005147973661358372
27-06-2016 14:00,14.095,-0.004670356720387807
27-06-2016 14:15,14.137,-0.005202503948745042
27-06-2016 14:30,14.177,-0.005189649159994227
27-06-2016 14:45,14.204,-0.0052103740880279316
27-06-2016 15:00,14.259,-0.004662780600209326
27-06-2016 15:15,14.312,-0.004424891794131875
27-06-2016 15:30,14.378,-0.004543169525945571
27-06-2016 15:45,14.414,-0.004684763656503679
27-06-2016 16:00,14.489,-0.004274333499716211
27-06-2016 16:15,14.521,-0.0046045648175372855
27-06-2016 16:30,14.575,-0.004707553555921789
27-06-2016 16:45,14.647,-0.004477917797728603
27-06-2016 17:00,14.717,-0.005009271858269183
27-06-2016 17:15,14.767,-0.0046991842679266526
27-06-2016 17:30,14.818,-0.00472313656845524
27-06-2016 17:45,14.855,-0.004268849701536491
27-06-2016 18:00,14.88,-0.00432577316767978
27-06-2016 18:15,14.91,-0.004213567272254926
27-06-2016 18:30,14.94,-0.004655211317684198
27-06-2016 18:45,14.957,-0.004535559217498985
27-06-2016 19:00,14.978,-0.004801632831677452
27-06-2016 19:15,14.995,-0.004805058496126423
27-06-2016 19:30,15.016,-0.004551470437404647
27-06-2016 19:45,15.03,-0.0047698787684017875
27-06-2016 20:00,15.039,-0.004268521494164131
27-06-2016 20:15,15.042,-0.004395421507155613
27-06-2016 20:30,15.049,-0.004648216398060882
27-06-2016 20:45,15.057,-0.004435045709714315
27-06-2016 21:00,15.067,-0.004397643744572646
27-06-2016 21:15,15.076,-0.004306545685782419
27-06-2016 21:30,15.066,-0.004343947650924088
27-06-2016 21:45,15.052,-0.005014434286730196
27-06-2016 22:00,15.048,-0.003897079638151341
27-06-2016 22:15,15.033,-0.004691649173669631
27-06-2016 22:30,15.01,-0.004400235215283503
27-06-2016 22:45,15.025,-0.004439859417842208
27-06-2016 23:00,15.042,-0.0045800381541070394
27-06-2016 23:15,15.031,-0.004433828607375126
27-06-2016 23:30,14.994,-0.004416317376529049
27-06-2016 23:45,14.939,-0.00442373623067505
28-06-2016 00:00,14.892,-0.004888074448372266
28-06-2016 00:15,14.853,-0.004975138291543854
28-06-2016 00:30,14.816,-0.004937114099925563
28-06-2016 00:45,14.788,-0.005013121457240686
28-06-2016 01:00,14.761,-0.005354792169519146
28-06-2016 01:15,14.731,-0.005802043090892968
28-06-2016 01:30,14.694,-0.004902474546834483
28-06-2016 01:45,14.644,-0.004952731300726817
28-06-2016 02:00,14.592,-0.004690466259598396
28-06-2016 02:15,14.547,-0.005337410854091343
28-06-2016 02:30,14.499,-0.005098475887014586
28-06-2016 02:45,14.439,-0.005316050024273763
28-06-2016 03:00,14.376,-0.004907575436413281
28-06-2016 03:15,14.322,-0.005406300214018626
28-06-2016 03:30,14.283,-0.005787383161594296
28-06-2016 03:45,14.256,-0.0055478533186551215
28-06-2016 04:00,14.241,-0.005357800737099032
28-06-2016 04:15,14.225,-0.005975596414334427
28-06-2016 04:30,14.204,-0.005524906153204532
28-06-2016 04:45,14.177,-0.006488803342245055
28-06-2016 05:00,14.15,-0.005839014283858298
28-06-2016 05:15,14.123,-0.006078120192274789
28-06-2016 05:30,14.096,-0.005503545323386801
28-06-2016 05:45,14.074,-0.0061000211967262245
28-06-2016 06:00,14.054,-0.005573111611019565
28-06-2016 06:15,14.038,-0.005637057347400678
28-06-2016 06:30,14.024,-0.006540024205293777
28-06-2016 06:45,14.015,-0.005790090872416173
28-06-2016 07:00,14.009,-0.005488427271297642
28-06-2016 07:15,14.008,-0.005277465145060862
28-06-2016 07:30,14.006,-0.00546409206216798
28-06-2016 07:45,14.006,-0.005778624127344429
28-06-2016 08:00,14.006,-0.0063734999897435895
28-06-2016 08:15,14.011,-0.005978728059678989
28-06-2016 08:30,14.017,-0.006444495346976732
28-06-2016 08:45,14.024,-0.006150277950618559
28-06-2016 09:00,14.029,-0.005646103563101298
28-06-2016 09:15,14.035,-0.005797338785222443
28-06-2016 09:30,14.044,-0.005631026536933598
28-06-2016 09:45,14.068,-0.005634253909428481
28-06-2016 10:00,14.098,-0.006048547340494702
28-06-2016 10:15,14.117,-0.00631663122482886
28-06-2016 10:30,14.138,-0.006110906741242653
28-06-2016 10:45,14.162,-0.005355154565159464
28-06-2016 11:00,14.188,-0.005903383954762094
