dates,temperature_stream,dH
14-04-2018 13:45,13.778,-0.26853874565585384
14-04-2018 14:00,13.66,-0.24306485408865935
14-04-2018 14:15,13.595,-0.25702795761366637
14-04-2018 14:30,13.538,-0.24858616369499642
14-04-2018 14:45,13.401,-0.26451526142561976
14-04-2018 15:00,13.29,-0.23088876445412815
14-04-2018 15:15,13.186,-0.22880796797263822
14-04-2018 15:30,13.028,-0.22887743762968799
14-04-2018 15:45,12.877,-0.21888767002794238
14-04-2018 16:00,12.705,-0.23950838997003948
14-04-2018 16:15,12.591,-0.22542631097626295
14-04-2018 16:30,12.542,-0.21169532556742499
14-04-2018 16:45,12.535,-0.21288010921344094
14-04-2018 17:00,12.532,-0.21965366295888666
14-04-2018 17:15,12.535,-0.2227073498513153
14-04-2018 17:30,12.527,-0.22818467021905697
14-04-2018 17:45,12.499,-0.23144595061997142
14-04-2018 18:00,12.456,-0.24677159606497437
14-04-2018 18:15,12.425,-0.24642531710213453
14-04-2018 18:30,12.455,-0.2335577546369498
14-04-2018 18:45,12.57,-0.2187297982250987
14-04-2018 19:00,12.728,-0.237831026452144
14-04-2018 19:15,12.867,-0.2510518488088581
14-04-2018 19:30,13.001,-0.24763751144545942
14-04-2018 19:45,13.106,-0.2673296541443033
14-04-2018 20:00,13.209,-0.26708920425939225
14-04-2018 20:15,13.285,-0.3010510886372799
14-04-2018 20:30,13.386,-0.288631619944201
14-04-2018 20:45,13.503,-0.27345814534833274
14-04-2018 21:00,13.631,-0.2955042353595857
14-04-2018 21:15,13.775,-0.2787378153595656
14-04-2018 21:30,13.879,-0.29184076186963964
14-04-2018 21:45,13.963,-0.29285097767343743
14-04-2018 22:00,14.015,-0.2943551524205167
14-04-2018 22:15,14.068,-0.3025543882885193
14-04-2018 22:30,14.092,-0.29151565913372834
14-04-2018 22:45,14.107,-0.28541077526372577
14-04-2018 23:00,14.092,-0.2986302242840098
14-04-2018 23:15,14.063,-0.29369067560855616
14-04-2018 23:30,14.036,-0.3295649324191018
14-04-2018 23:45,14.011,-0.2858923227660282
15-04-2018 00:00,13.984,-0.2753201252165219
15-04-2018 00:15,13.966,-0.2793736157378592
15-04-2018 00:30,13.942,-0.3059248629648958
15-04-2018 00:45,13.928,-0.2682106884804938
15-04-2018 01:00,13.948,-0.2638435300069806
15-04-2018 01:15,13.969,-0.26531404222622457
15-04-2018 01:30,13.966,-0.28332484785560214
