dates_parsed,dH,temperature_stream_C
2016-07-02 21:30:00,-0.014349670939045907,14.647
2016-07-02 21:45:00,-0.01404205689592101,14.613
2016-07-02 22:00:00,-0.013944393656046595,14.581
2016-07-02 22:15:00,-0.01405703677619408,14.571
2016-07-02 22:30:00,-0.013644980666600541,14.566
2016-07-02 22:45:00,-0.013636562176280934,14.554
2016-07-02 23:00:00,-0.0128237539273638,14.526
2016-07-02 23:15:00,-0.01320897370589292,14.483
2016-07-02 23:30:00,-0.013342426469834075,14.432
2016-07-02 23:45:00,-0.013339126629492687,14.381
2016-07-03 00:00:00,-0.013487045083914817,14.336
2016-07-03 00:15:00,-0.013265514070133542,14.298
2016-07-03 00:30:00,-0.01340536959100703,14.261
2016-07-03 00:45:00,-0.013682985582856624,14.223
2016-07-03 01:00:00,-0.013511333713961323,14.183
2016-07-03 01:15:00,-0.01336602449922897,14.144
2016-07-03 01:30:00,-0.013355452155391889,14.107
2016-07-03 01:45:00,-0.01323446986143536,14.071
2016-07-03 02:00:00,-0.01301092311426696,14.035
2016-07-03 02:15:00,-0.012934780631728602,14.002
2016-07-03 02:30:00,-0.012970055966003249,13.967
2016-07-03 02:45:00,-0.012297023921449192,13.936
2016-07-03 03:00:00,-0.012728881808142838,13.901
2016-07-03 03:15:00,-0.011975813934406528,13.868
2016-07-03 03:30:00,-0.012396802724111766,13.837
2016-07-03 03:45:00,-0.012249260339351524,13.807
2016-07-03 04:00:00,-0.012591003729927155,13.78
2016-07-03 04:15:00,-0.01235154855230269,13.753
2016-07-03 04:30:00,-0.018409550801883064,13.726
2016-07-03 04:45:00,-0.018616557321563424,13.697
2016-07-03 05:00:00,-0.018152468213566433,13.669
2016-07-03 05:15:00,-0.018412160041572694,13.642
2016-07-03 05:30:00,-0.018440380308992407,13.614
2016-07-03 05:45:00,-0.01862183460456262,13.59
2016-07-03 06:00:00,-0.01885496634176516,13.569
2016-07-03 06:15:00,-0.018689499793161576,13.55
2016-07-03 06:30:00,-0.019124736836707026,13.532
2016-07-03 06:45:00,-0.019269769811178825,13.517
2016-07-03 07:00:00,-0.01909926392910744,13.503
2016-07-03 07:15:00,-0.019006778142831183,13.493
2016-07-03 07:30:00,-0.01935974618716634,13.482
2016-07-03 07:45:00,-0.019442015186376633,13.475
2016-07-03 08:00:00,-0.019526299918974043,13.466
2016-07-03 08:15:00,-0.019668091856724242,13.461
2016-07-03 08:30:00,-0.019641749202561294,13.46
2016-07-03 08:45:00,-0.01982255118820906,13.457
2016-07-03 09:00:00,-0.01951485782857375,13.457
2016-07-03 09:15:00,-0.020085187299785586,13.461
2016-07-03 09:30:00,-0.019713939534835974,13.463
2016-07-03 09:45:00,-0.01967751821373741,13.472
2016-07-03 10:00:00,-0.01998600200342552,13.478
2016-07-03 10:15:00,-0.020236761151320073,13.487
2016-07-03 10:30:00,-0.019885591403731275,13.503
2016-07-03 10:45:00,-0.020175143162882474,13.521
2016-07-03 11:00:00,-0.019877666590313134,13.538
2016-07-03 11:15:00,-0.0202301204448562,13.575
2016-07-03 11:30:00,-0.020281145576565938,13.599
2016-07-03 11:45:00,-0.020226582654983425,13.626
2016-07-03 12:00:00,-0.02007046314688245,13.652
2016-07-03 12:15:00,-0.02041967596470407,13.699
2016-07-03 12:30:00,-0.020047558453191245,13.729
2016-07-03 12:45:00,-0.0203726617868778,13.766
2016-07-03 13:00:00,-0.02022474333245582,13.811
2016-07-03 13:15:00,-0.020463408080027487,13.832
2016-07-03 13:30:00,-0.02043619567930133,13.859
2016-07-03 13:45:00,-0.02054796905288561,13.877
2016-07-03 14:00:00,-0.02034297826659237,13.904
2016-07-03 14:15:00,-0.02043761790638595,13.939
2016-07-03 14:30:00,-0.020597254691468926,13.957
2016-07-03 14:45:00,-0.020630790532617155,13.978
2016-07-03 15:00:00,-0.020930203522063207,13.993
2016-07-03 15:15:00,-0.020535774823161684,14.018
2016-07-03 15:30:00,-0.020841373132899608,14.054
2016-07-03 15:45:00,-0.020853743773482897,14.096
2016-07-03 16:00:00,-0.020636006276944483,14.156
2016-07-03 16:15:00,-0.02104855606343949,14.208
2016-07-03 16:30:00,-0.02115125863678156,14.235
2016-07-03 16:45:00,-0.020913877996164006,14.267
2016-07-03 17:00:00,-0.021012549102731985,14.298
2016-07-03 17:15:00,-0.020917177836505395,14.318
2016-07-03 17:30:00,-0.020902059836101976,14.333
2016-07-03 17:45:00,-0.020516701937442504,14.349
2016-07-03 18:00:00,-0.0203666296295029,14.369
2016-07-03 18:15:00,-0.020383901483423793,14.379
2016-07-03 18:30:00,-0.02000559865161925,14.388
2016-07-03 18:45:00,-0.02023685277556502,14.396
2016-07-03 19:00:00,-0.020335385762002497,14.4
2016-07-03 19:15:00,-0.020490635523540263,14.402
2016-07-03 19:30:00,-0.020387063203634828,14.403
2016-07-03 19:45:00,-0.020411390124410653,14.406
2016-07-03 20:00:00,-0.02027262178674114,14.408
2016-07-03 20:15:00,-0.020252108896098794,14.408
2016-07-03 20:30:00,-0.019985441317748022,14.408
2016-07-03 20:45:00,-0.02017005733352927,14.408
2016-07-03 21:00:00,-0.020255132496179478,14.405
2016-07-03 21:15:00,-0.019789383211566487,14.399
2016-07-03 21:30:00,-0.020029925572395076,14.391
2016-07-03 21:45:00,-0.02003597277255644,14.385
2016-07-03 22:00:00,-0.020040004239330687,14.381
2016-07-03 22:15:00,-0.019737350213163037,14.376
2016-07-03 22:30:00,-0.020003227361461012,14.37
2016-07-03 22:45:00,-0.020114862614914932,14.361
2016-07-03 23:00:00,-0.019966667920232096,14.352
2016-07-03 23:15:00,-0.020236576535304317,14.342
2016-07-03 23:30:00,-0.02001820724173408,14.328
2016-07-03 23:45:00,-0.019975600600343795,14.316
2016-07-04 00:00:00,-0.019958328746423053,14.306
2016-07-04 00:15:00,-0.01984050817267741,14.294
2016-07-04 00:30:00,-0.019567437837394307,14.28
2016-07-04 00:45:00,-0.019739821332722462,14.265
2016-07-04 01:00:00,-0.01965237487991401,14.25
2016-07-04 01:15:00,-0.019508211652005572,14.237
2016-07-04 01:30:00,-0.0195506801732655,14.222
2016-07-04 01:45:00,-0.01966836262688064,14.207
2016-07-04 02:00:00,-0.01968348062728406,14.192
2016-07-04 02:15:00,-0.01962338469533227,14.177
2016-07-04 02:30:00,-0.019663837483205077,14.164
2016-07-04 02:45:00,-0.019518666388602925,14.152
2016-07-04 03:00:00,-0.019917482111049965,14.143
2016-07-04 03:15:00,-0.019841477748641805,14.137
2016-07-04 03:30:00,-0.019774326749834936,14.129
2016-07-04 03:45:00,-0.019653482576008758,14.12
2016-07-04 04:00:00,-0.01986869014936796,14.11
2016-07-04 04:15:00,-0.019445191949374132,14.096
2016-07-04 04:30:00,-0.01976598757602589,14.083
2016-07-04 04:45:00,-0.019442030229163097,14.072
2016-07-04 05:00:00,-0.019790176376671364,14.059
2016-07-04 05:15:00,-0.019855963952013403,14.048
2016-07-04 05:30:00,-0.019837684231398946,14.039
2016-07-04 05:45:00,-0.01964162612521741,14.03
2016-07-04 06:00:00,-0.019783635499608525,14.018
2016-07-04 06:15:00,-0.019892247152981612,14.012
2016-07-04 06:30:00,-0.019896278619755858,14.008
2016-07-04 06:45:00,-0.01990534941999791,13.999
2016-07-04 07:00:00,-0.019807824300253997,13.994
2016-07-04 07:15:00,-0.01973181993784584,13.988
2016-07-04 07:30:00,-0.019635302684795488,13.982
2016-07-04 07:45:00,-0.019740890738087893,13.979
2016-07-04 08:00:00,-0.019865766378688463,13.984
2016-07-04 08:15:00,-0.020020008273532515,13.987
2016-07-04 08:30:00,-0.020120339556716348,13.996
2016-07-04 08:45:00,-0.02020980174291192,14.009
2016-07-04 09:00:00,-0.02003540251419664,14.026
2016-07-04 09:15:00,-0.019940248684610817,14.039
2016-07-04 09:30:00,-0.020168479208475906,14.05
2016-07-04 09:45:00,-0.01962283221481086,14.069
2016-07-04 10:00:00,-0.020100814019876942,14.09
2016-07-04 10:15:00,-0.020110022940249345,14.108
2016-07-04 10:30:00,-0.019843493482028927,14.135
2016-07-04 10:45:00,-0.01998880269676128,14.174
2016-07-04 11:00:00,-0.019922797684778323,14.192
2016-07-04 11:15:00,-0.020032910881746593,14.232
2016-07-04 11:30:00,-0.019888016027405146,14.274
2016-07-04 11:45:00,-0.019958328746423053,14.306
2016-07-04 12:00:00,-0.020233691055353983,14.372
2016-07-04 12:15:00,-0.020332500282052163,14.43
2016-07-04 12:30:00,-0.020169463827226765,14.49
2016-07-04 12:45:00,-0.020029094116561032,14.575
2016-07-04 13:00:00,-0.020026346756741056,14.632
2016-07-04 13:15:00,-0.02024937931411721,14.716
2016-07-04 13:30:00,-0.019941171764689656,14.764
2016-07-04 13:45:00,-0.020343287327477932,14.806
2016-07-04 14:00:00,-0.02026050413847555,14.861
2016-07-04 14:15:00,-0.020229536511235855,14.946
2016-07-04 14:30:00,-0.020462292178776657,15.0
2016-07-04 14:45:00,-0.02028285361659357,15.022
2016-07-04 15:00:00,-0.020320420924515893,15.039
2016-07-04 15:15:00,-0.020252755735916932,15.079
2016-07-04 15:30:00,-0.020157878146591965,15.146
2016-07-04 15:45:00,-0.02044936632261988,15.196
2016-07-04 16:00:00,-0.02051161610808914,15.236
2016-07-04 16:15:00,-0.020392925787780444,15.252
2016-07-04 16:30:00,-0.020272575290855587,15.29
2016-07-04 16:45:00,-0.020552838813124124,15.324
2016-07-04 17:00:00,-0.020509500545300985,15.367
2016-07-04 17:15:00,-0.020737078759243632,15.399
2016-07-04 17:30:00,-0.020542522196656973,15.436
2016-07-04 17:45:00,-0.020411737476025534,15.464
2016-07-04 18:00:00,-0.02057216469116131,15.488
2016-07-04 18:15:00,-0.020979537024058154,15.518
2016-07-04 18:30:00,-0.020855807370281497,15.539
2016-07-04 18:45:00,-0.020662910984310997,15.554
2016-07-04 19:00:00,-0.02058704474203319,15.575
2016-07-04 19:15:00,-0.020517225699916906,15.59
2016-07-04 19:30:00,-0.020346857937975717,15.603
2016-07-04 19:45:00,-0.020496060499352115,15.611
2016-07-04 20:00:00,-0.020734369690152667,15.612
2016-07-04 20:15:00,-0.020324329313946253,15.605
2016-07-04 20:30:00,-0.02038327925907428,15.594
2016-07-04 20:45:00,-0.0201659178321976,15.579
2016-07-04 21:00:00,-0.020604178475823732,15.558
2016-07-04 21:15:00,-0.02023862235426437,15.534
2016-07-04 21:30:00,-0.020561078157532133,15.499
2016-07-04 21:45:00,-0.020616866382449126,15.464
2016-07-04 22:00:00,-0.020578943517755532,15.427
2016-07-04 22:15:00,-0.02043363430302318,15.388
2016-07-04 22:30:00,-0.02057629598733659,15.355
2016-07-04 22:45:00,-0.02040464411844144,15.315
2016-07-04 23:00:00,-0.020662972522982864,15.269
2016-07-04 23:15:00,-0.021169253911979075,15.228
2016-07-04 23:30:00,-0.020508316267747906,15.185
2016-07-04 23:45:00,-0.020506814724152875,15.139
2016-07-05 00:00:00,-0.020494444083569433,15.097
2016-07-05 00:15:00,-0.0207254219672545,15.051
2016-07-05 00:30:00,-0.020564856631988374,15.0
2016-07-05 00:45:00,-0.020383778406079908,14.949
2016-07-05 01:00:00,-0.020413876286756547,14.892
2016-07-05 01:15:00,-0.020472332554983104,14.834
2016-07-05 01:30:00,-0.0204555748908543,14.776
2016-07-05 01:45:00,-0.02001891562022423,14.714
2016-07-05 02:00:00,-0.02029336989186279,14.652
2016-07-05 02:15:00,-0.02039868170489464,14.595
2016-07-05 02:30:00,-0.020328230865746533,14.536
2016-07-05 02:45:00,-0.020184581827630183,14.475
2016-07-05 03:00:00,-0.020112115255094803,14.418
2016-07-05 03:15:00,-0.020006250961541693,14.367
2016-07-05 03:30:00,-0.01963249378630349,14.324
2016-07-05 03:45:00,-0.019851594706306586,14.283
2016-07-05 04:00:00,-0.01999828785739439,14.246
2016-07-05 04:15:00,-0.020036586791749723,14.208
2016-07-05 04:30:00,-0.020275983165754397,14.174
2016-07-05 04:45:00,-0.020282900112478974,14.14
2016-07-05 05:00:00,-0.020239937914317576,14.108
2016-07-05 05:15:00,-0.020475302821548004,14.078
2016-07-05 05:30:00,-0.02050352308896772,14.05
2016-07-05 05:45:00,-0.020093127155990192,14.023
2016-07-05 06:00:00,-0.020267743821346388,13.999
2016-07-05 06:15:00,-0.02047554077107954,13.976
2016-07-05 06:30:00,-0.02033742474333232,13.957
2016-07-05 06:45:00,-0.020407243785448757,13.942
2016-07-05 07:00:00,-0.020467201597270345,13.93
2016-07-05 07:15:00,-0.02090322907086859,13.918
2016-07-05 07:30:00,-0.020628143002198212,13.906
2016-07-05 07:45:00,-0.020813984321313782,13.898
2016-07-05 08:00:00,-0.020744817589119943,13.892
2016-07-05 08:15:00,-0.021107211990468267,13.892
2016-07-05 08:30:00,-0.020972257682932233,13.897
2016-07-05 08:45:00,-0.020911292004417083,13.91
2016-07-05 09:00:00,-0.020869831349850716,13.924
2016-07-05 09:15:00,-0.02108013770987246,13.946
2016-07-05 09:30:00,-0.02062057374555119,13.961
2016-07-05 09:45:00,-0.020691538774491543,13.972
2016-07-05 10:00:00,-0.0214032253101719,13.985
2016-07-05 10:15:00,-0.021343405618480662,14.024
2016-07-05 10:30:00,-0.020983520627420926,14.069
2016-07-05 10:45:00,-0.020947237426452717,14.105
2016-07-05 11:00:00,-0.021031798399310686,14.15
2016-07-05 11:15:00,-0.021028043172797144,14.208
2016-07-05 11:30:00,-0.021258783106950674,14.264
2016-07-05 11:45:00,-0.021290658771482895,14.307
2016-07-05 12:00:00,-0.021310084478921267,14.342
2016-07-05 12:15:00,-0.021512466025524882,14.399
2016-07-05 12:30:00,-0.02160825165214237,14.46
2016-07-05 12:45:00,-0.021447448367344704,14.511
2016-07-05 13:00:00,-0.021425413420216713,14.56
2016-07-05 13:15:00,-0.021210699523758977,14.617
2016-07-05 13:30:00,-0.021384367126041404,14.655
2016-07-05 13:45:00,-0.021749053501037553,14.707
2016-07-05 14:00:00,-0.02157076092567838,14.755
2016-07-05 14:15:00,-0.02170822464350301,14.795
2016-07-05 14:30:00,-0.021526908468063155,14.846
2016-07-05 14:45:00,-0.021852802231802505,14.889
2016-07-05 15:00:00,-0.021771026909493684,14.943
2016-07-05 15:15:00,-0.021770295283060674,14.998
2016-07-05 15:30:00,-0.02176057217289633,15.028
2016-07-05 15:45:00,-0.021939417228776764,15.088
2016-07-05 16:00:00,-0.021900110427727867,15.127
2016-07-05 16:15:00,-0.02177398897090235,15.225
2016-07-05 16:30:00,-0.02212442709205844,15.264
2016-07-05 16:45:00,-0.022154939333125838,15.288
2016-07-05 17:00:00,-0.022321413748422975,15.306
2016-07-05 17:15:00,-0.022085396531270104,15.357
2016-07-05 17:30:00,-0.022717106041388147,15.429
2016-07-05 17:45:00,-0.022569543143737134,15.494
2016-07-05 18:00:00,-0.022391112448247607,15.515
2016-07-05 18:15:00,-0.022551677783513732,15.566
2016-07-05 18:30:00,-0.022468756474380996,15.594
2016-07-05 18:45:00,-0.022336825766925646,15.596
2016-07-05 19:00:00,-0.022511363115771277,15.606
2016-07-05 19:15:00,-0.02266358927722821,15.611
2016-07-05 19:30:00,-0.022690939798084717,15.611
2016-07-05 19:45:00,-0.022584561314739515,15.608
2016-07-05 20:00:00,-0.023104873520935022,15.587
2016-07-05 20:15:00,-0.022696848878115735,15.578
2016-07-05 20:30:00,-0.022524327262657223,15.566
2016-07-05 20:45:00,-0.02270275795814675,15.545
2016-07-05 21:00:00,-0.02276941528005215,15.506
2016-07-05 21:15:00,-0.022567033733448538,15.449
2016-07-05 21:30:00,-0.022697680333949775,15.394
2016-07-05 21:45:00,-0.022680922669820972,15.336
2016-07-05 22:00:00,-0.022424847948198056,15.278
2016-07-05 22:15:00,-0.022615234923879967,15.218
2016-07-05 22:30:00,-0.02254377621803829,15.16
2016-07-05 22:45:00,-0.022530042153990175,15.099
2016-07-05 23:00:00,-0.022613042779633323,15.037
2016-07-05 23:15:00,-0.022448090420821836,14.97
2016-07-05 23:30:00,-0.02238771824860934,14.901
2016-07-05 23:45:00,-0.022485619438015143,14.831
2016-07-06 00:00:00,-0.02266478175993752,14.755
2016-07-06 00:15:00,-0.0224298722388794,14.676
2016-07-06 00:30:00,-0.022457598829397643,14.601
2016-07-06 00:45:00,-0.022613442097237913,14.521
2016-07-06 01:00:00,-0.022697095032803503,14.438
2016-07-06 01:15:00,-0.022388987312777144,14.357
2016-07-06 01:30:00,-0.022596508022249592,14.28
2016-07-06 01:45:00,-0.022679153091121625,14.198
2016-07-06 02:00:00,-0.022523271532552187,14.122
2016-07-06 02:15:00,-0.022441596039644553,14.047
2016-07-06 02:30:00,-0.022432110879011445,13.975
2016-07-06 02:45:00,-0.022380809507040994,13.897
2016-07-06 03:00:00,-0.022459423109138784,13.819
2016-07-06 03:15:00,-0.02222048212130626,13.744
2016-07-06 03:30:00,-0.022277574966068144,13.667
2016-07-06 03:45:00,-0.02224577861804648,13.59
2016-07-06 04:00:00,-0.022189437912608228,13.517
2016-07-06 04:15:00,-0.022347079477194706,13.442
2016-07-06 04:30:00,-0.022415614412356878,13.374
2016-07-06 04:45:00,-0.022568434080116464,13.297
2016-07-06 05:00:00,-0.02245436873288451,13.227
2016-07-06 05:15:00,-0.022501382910710778,13.16
2016-07-06 05:30:00,-0.02264311604484119,13.094
2016-07-06 05:45:00,-0.022476147952642578,13.029
2016-07-06 06:00:00,-0.02257944403228715,12.974
2016-07-06 06:15:00,-0.02271390466292187,12.922
2016-07-06 06:30:00,-0.022756235064051444,12.88
2016-07-06 06:45:00,-0.022837358076437823,12.847
2016-07-06 07:00:00,-0.02301679663862091,12.825
2016-07-06 07:15:00,-0.022931365919199736,12.808
2016-07-06 07:30:00,-0.022912078331891714,12.8
2016-07-06 07:45:00,-0.022912078331891714,12.8
2016-07-06 08:00:00,-0.022825777865907178,12.811
2016-07-06 08:15:00,-0.022750919490322933,12.831
2016-07-06 08:30:00,-0.02264849315724157,12.858
2016-07-06 08:45:00,-0.022884134304732552,12.882
2016-07-06 09:00:00,-0.022802220862293526,12.909
2016-07-06 09:15:00,-0.022696770929131325,12.939
2016-07-06 09:30:00,-0.02272044553998471,12.963
2016-07-06 09:45:00,-0.022480041299286473,12.998
2016-07-06 10:00:00,-0.022650902738128975,13.032
2016-07-06 10:15:00,-0.022659241911938167,13.078
2016-07-06 10:30:00,-0.022665565352360095,13.126
2016-07-06 10:45:00,-0.022794966136636223,13.174
2016-07-06 11:00:00,-0.022804313177138984,13.219
2016-07-06 11:15:00,-0.022698210934054334,13.27
2016-07-06 11:30:00,-0.022828402148383425,13.324
2016-07-06 11:45:00,-0.022778008813705355,13.374
2016-07-06 12:00:00,-0.02286371577338724,13.445
2016-07-06 12:15:00,-0.0229655486001661,13.5
2016-07-06 12:30:00,-0.02260983319601081,13.568
2016-07-06 12:45:00,-0.022817254076082226,13.62
2016-07-06 13:00:00,-0.022878634114988434,13.688
2016-07-06 13:15:00,-0.02310231898228704,13.751
2016-07-06 13:30:00,-0.022910054393348356,13.84
2016-07-06 13:45:00,-0.023076014618853405,13.906
2016-07-06 14:00:00,-0.02302475153761198,13.984
2016-07-06 14:15:00,-0.023029552921548402,14.081
2016-07-06 14:30:00,-0.02297196639988505,14.111
2016-07-06 14:45:00,-0.023284757896608107,14.167
2016-07-06 15:00:00,-0.023165553386507314,14.231
2016-07-06 15:15:00,-0.023301929921127815,14.306
2016-07-06 15:30:00,-0.023712463974235695,14.36
2016-07-06 15:45:00,-0.023539348852474683,14.43
2016-07-06 16:00:00,-0.02321299970256303,14.496
2016-07-06 16:15:00,-0.023217662966369092,14.566
2016-07-06 16:30:00,-0.023231041473645943,14.607
2016-07-06 16:45:00,-0.023204105313180495,14.688
2016-07-06 17:00:00,-0.023352931804894998,14.771
2016-07-06 17:15:00,-0.023299652990266602,14.851
2016-07-06 17:30:00,-0.023615823643841457,14.924
2016-07-06 17:45:00,-0.023571615629455114,14.995
2016-07-06 18:00:00,-0.023533316695099782,15.033
2016-07-06 18:15:00,-0.02365443710918666,15.096
2016-07-06 18:30:00,-0.023683151053507847,15.115
2016-07-06 18:45:00,-0.023718840748173403,15.161
2016-07-06 19:00:00,-0.02382606846519134,15.231
2016-07-06 19:15:00,-0.024172257682932123,15.281
2016-07-06 19:30:00,-0.023966970143487556,15.349
2016-07-06 19:45:00,-0.023763125344018234,15.402
2016-07-06 20:00:00,-0.02360499010253014,15.43
2016-07-06 20:15:00,-0.02364378271378694,15.439
2016-07-06 20:30:00,-0.023597935035675206,15.437
2016-07-06 20:45:00,-0.02370856242243557,15.429
2016-07-06 21:00:00,-0.023489402698812535,15.409
2016-07-06 21:15:00,-0.02378126694450234,15.384
2016-07-06 21:30:00,-0.023886716877664544,15.354
2016-07-06 21:45:00,-0.02365813079702834,15.323
2016-07-06 22:00:00,-0.023611354568733457,15.288
2016-07-06 22:15:00,-0.023788421840758304,15.248
2016-07-06 22:30:00,-0.023777059066868573,15.205
2016-07-06 22:45:00,-0.02374237723889643,15.158
2016-07-06 23:00:00,-0.023639319108783245,15.111
2016-07-06 23:15:00,-0.023559007039340284,15.055
2016-07-06 23:30:00,-0.02374716084499431,15.004
2016-07-06 23:45:00,-0.02322520897507342,14.952
2016-07-07 00:00:00,-0.023304178133942314,14.894
2016-07-07 00:15:00,-0.023184856016601644,14.836
2016-07-07 00:30:00,-0.02335091607150788,14.773
2016-07-07 00:45:00,-0.02313025480428981,14.707
2016-07-07 01:00:00,-0.022834379604716536,14.641
2016-07-07 01:15:00,-0.02290493027326583,14.571
2016-07-07 01:30:00,-0.02317960198154515,14.502
2016-07-07 01:45:00,-0.022833057207033103,14.432
2016-07-07 02:00:00,-0.02290562360896952,14.36
2016-07-07 02:15:00,-0.023108104984974315,14.288
2016-07-07 02:30:00,-0.02308012266708598,14.214
2016-07-07 02:45:00,-0.02302378196164773,14.141
2016-07-07 03:00:00,-0.022525011025678603,14.066
2016-07-07 03:15:00,-0.022625935815165088,13.993
2016-07-07 03:30:00,-0.02285778344541337,13.919
2016-07-07 03:45:00,-0.022745733831568544,13.847
2016-07-07 04:00:00,-0.02320804515570994,13.775
2016-07-07 04:15:00,-0.022891874502134934,13.702
2016-07-07 04:30:00,-0.02316755407710797,13.632
2016-07-07 04:45:00,-0.02344704768221418,13.565
2016-07-07 05:00:00,-0.023331974468288667,13.496
2016-07-07 05:15:00,-0.023220715284496637,13.43
2016-07-07 05:30:00,-0.023125937524572704,13.368
2016-07-07 05:45:00,-0.023290989712785228,13.306
2016-07-07 06:00:00,-0.0233464223809311,13.251
2016-07-07 06:15:00,-0.023266900741540943,13.201
2016-07-07 06:30:00,-0.023383437208332317,13.16
2016-07-07 06:45:00,-0.023338459276783796,13.13
2016-07-07 07:00:00,-0.02338395139812441,13.112
2016-07-07 07:15:00,-0.023341344756734123,13.1
2016-07-07 07:30:00,-0.0233473919568955,13.094
2016-07-07 07:45:00,-0.023289667315101945,13.097
2016-07-07 08:00:00,-0.023462188930560453,13.109
2016-07-07 08:15:00,-0.023280734634990096,13.133
2016-07-07 08:30:00,-0.02340574839572102,13.165
2016-07-07 08:45:00,-0.023239550220684434,13.201
2016-07-07 09:00:00,-0.023071336312260868,13.239
2016-07-07 09:15:00,-0.023553705140872166,13.276
2016-07-07 09:30:00,-0.02372737274315459,13.314
2016-07-07 09:45:00,-0.023949911623629427,13.351
2016-07-07 10:00:00,-0.023560660378326062,13.398
2016-07-07 10:15:00,-0.023435053111292632,13.448
2016-07-07 10:30:00,-0.023483192763052187,13.502
2016-07-07 10:45:00,-0.023681542842881403,13.563
2016-07-07 11:00:00,-0.0233197802385649,13.637
2016-07-07 11:15:00,-0.023093979808477987,13.705
2016-07-07 11:30:00,-0.02288847483239251,13.78
2016-07-07 11:45:00,-0.02322897240674319,13.856
2016-07-07 12:00:00,-0.02317468572542123,13.937
2016-07-07 12:15:00,-0.023150773165036463,14.015
2016-07-07 12:30:00,-0.02303976970861436,14.098
2016-07-07 12:45:00,-0.023275687096366054,14.176
2016-07-07 13:00:00,-0.023167707240024635,14.256
2016-07-07 13:15:00,-0.023213969278527424,14.339
2016-07-07 13:30:00,-0.023100950088718198,14.424
2016-07-07 13:45:00,-0.023063935261317135,14.515
2016-07-07 14:00:00,-0.023306255406001307,14.607
2016-07-07 14:15:00,-0.02365898550080508,14.698
2016-07-07 14:30:00,-0.02357130109846524,14.785
2016-07-07 14:45:00,-0.02374243877756845,14.873
2016-07-07 15:00:00,-0.023654754375228612,14.96
2016-07-07 15:15:00,-0.023906935750207636,15.049
2016-07-07 15:30:00,-0.02371063969449456,15.142
2016-07-07 15:45:00,-0.023918198694696326,15.221
2016-07-07 16:00:00,-0.023932070878874803,15.309
2016-07-07 16:15:00,-0.024131566945527927,15.396
2016-07-07 16:30:00,-0.02413838406285147,15.491
2016-07-07 16:45:00,-0.02395418240746113,15.572
2016-07-07 17:00:00,-0.02422990027316333,15.658
2016-07-07 17:15:00,-0.024094352459324644,15.745
2016-07-07 17:30:00,-0.024108224643502964,15.833
2016-07-07 17:45:00,-0.02430671284346268,15.921
2016-07-07 18:00:00,-0.024290863216626254,15.991
2016-07-07 18:15:00,-0.024158556439509163,16.068
2016-07-07 18:30:00,-0.024142706812672728,16.138
2016-07-07 18:45:00,-0.024626221628108094,16.201
2016-07-07 19:00:00,-0.024198533328319043,16.259
2016-07-07 19:15:00,-0.02412460350291795,16.312
2016-07-07 19:30:00,-0.024491305611301226,16.362
2016-07-07 19:45:00,-0.02439528203515219,16.403
2016-07-07 20:00:00,-0.02443118916645866,16.442
2016-07-07 20:15:00,-0.024055692498093886,16.455
2016-07-07 20:30:00,-0.024391526808638653,16.461
2016-07-07 20:45:00,-0.02428313259190618,16.46
2016-07-07 21:00:00,-0.02432459324647254,16.446
2016-07-07 21:15:00,-0.024374116834587404,16.424
2016-07-07 21:30:00,-0.02425011094055019,16.391
2016-07-07 21:45:00,-0.024448698969910938,16.35
2016-07-07 22:00:00,-0.024438344062714622,16.306
2016-07-07 22:15:00,-0.024174996837596014,16.262
2016-07-07 22:30:00,-0.024039766289799275,16.213
2016-07-07 22:45:00,-0.024326670518531688,16.159
2016-07-07 23:00:00,-0.023989334664391893,16.107
2016-07-07 23:15:00,-0.024202032827462652,16.052
2016-07-07 23:30:00,-0.024177429666426123,15.995
2016-07-07 23:45:00,-0.024216380910703897,15.936
2016-07-08 00:00:00,-0.02406992570914763,15.871
2016-07-08 00:15:00,-0.02406223884526088,15.804
2016-07-08 00:30:00,-0.023946157764641804,15.736
2016-07-08 00:45:00,-0.02396402312486536,15.664
2016-07-08 01:00:00,-0.02406293218096472,15.593
2016-07-08 01:15:00,-0.02376907271477842,15.525
2016-07-08 01:30:00,-0.024127811719014385,15.454
2016-07-08 01:45:00,-0.0243009268407754,15.384
2016-07-08 02:00:00,-0.02431072926745046,15.32
2016-07-08 02:15:00,-0.02393582610538834,15.251
2016-07-08 02:30:00,-0.024353297618111426,15.176
2016-07-08 02:45:00,-0.023747930762156328,15.105
2016-07-08 03:00:00,-0.02351201337440464,15.027
2016-07-08 03:15:00,-0.02380259351314018,14.949
2016-07-08 03:30:00,-0.023763742098263593,14.879
2016-07-08 03:45:00,-0.02355517523136826,14.801
2016-07-08 04:00:00,-0.02368848987517906,14.723
2016-07-08 04:15:00,-0.023607822248964835,14.647
2016-07-08 04:30:00,-0.024104539160817524,14.568
2016-07-08 04:45:00,-0.02408058830970359,14.49
2016-07-08 05:00:00,-0.023921683151053467,14.417
2016-07-08 05:15:00,-0.02381164927059577,14.343
2016-07-08 05:30:00,-0.02398375652566322,14.274
2016-07-08 05:45:00,-0.024075610514907655,14.21
2016-07-08 06:00:00,-0.024137090383214894,14.149
2016-07-08 06:15:00,-0.024031226089661784,14.098
2016-07-08 06:30:00,-0.024309059518152144,14.053
