dates,temperature_stream,dH
12-07-2016 15:00,18.438,-0.015053873872641902
12-07-2016 15:15,18.271,-0.017731150298463658
12-07-2016 15:30,18.033,-0.017129341055323488
12-07-2016 15:45,17.962,-0.016366511907773763
12-07-2016 16:00,17.962,-0.016783608776812182
12-07-2016 16:15,17.986,-0.0155081949278286
12-07-2016 16:30,18.39,-0.01468502348734012
12-07-2016 16:45,18.604,-0.014052827711642511
12-07-2016 17:00,18.675,-0.013564366252076973
12-07-2016 17:15,18.699,-0.013540243010208652
12-07-2016 17:30,18.461,-0.013779465158736168
12-07-2016 17:45,18.39,-0.01385082974926328
12-07-2016 18:00,18.414,-0.012992512769318117
12-07-2016 18:15,18.485,-0.012921148178791005
12-07-2016 18:30,18.485,-0.012504051309752585
12-07-2016 18:45,18.414,-0.012575415900279696
12-07-2016 19:00,18.319,-0.013088000601713556
12-07-2016 19:15,18.2,-0.013207611675977312
12-07-2016 19:30,18.081,-0.013327222750241065
12-07-2016 19:45,17.986,-0.013422710582636499
12-07-2016 20:00,17.891,-0.013518198415031938
12-07-2016 20:15,17.843,-0.013566444898768576
12-07-2016 20:30,17.748,-0.013661932731164011
12-07-2016 20:45,17.629,-0.014198640674466186
12-07-2016 21:00,17.51,-0.014735348617768363
12-07-2016 21:15,17.368,-0.014043884060745753
12-07-2016 21:30,17.272,-0.014140377028219036
12-07-2016 21:45,17.153,-0.014259988102482793
12-07-2016 22:00,17.082,-0.014748449562048325
12-07-2016 22:15,17.011,-0.014402717283537021
12-07-2016 22:30,16.915,-0.01408211338197188
12-07-2016 22:45,16.82,-0.013760504345328897
12-07-2016 23:00,16.749,-0.013831868935856011
12-07-2016 23:15,16.654,-0.015178647375366706
12-07-2016 23:30,16.558,-0.014023849735724727
12-07-2016 23:45,16.439,-0.014143460809988483
13-07-2016 00:00,16.32,-0.013845975015213818
13-07-2016 00:15,16.225,-0.014775656585686093
13-07-2016 00:30,16.129,-0.014455052684120954
13-07-2016 00:45,16.058,-0.01452641727464807
13-07-2016 01:00,15.963,-0.014621905107043507
13-07-2016 01:15,15.891,-0.014277177963610048
13-07-2016 01:30,15.819,-0.014766644558253429
13-07-2016 01:45,15.772,-0.014813885906912223
13-07-2016 02:00,15.724,-0.015279229259687282
13-07-2016 02:15,15.652,-0.014517405247215405
13-07-2016 02:30,15.605,-0.014981743464912618
13-07-2016 02:45,15.557,-0.01544708681768768
13-07-2016 03:00,15.509,-0.015078236432385901
13-07-2016 03:15,15.461,-0.014709386047084123
13-07-2016 03:30,15.414,-0.015173724264781337
13-07-2016 03:45,15.366,-0.014387777010441135
13-07-2016 04:00,15.318,-0.014853120363216198
13-07-2016 04:15,15.247,-0.014924484953743312
